Id	LinkId	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1	3	23.04682 152.2634 32.9048		59.28886	FALSE		0																
20002	2	3	23.04682 152.2634 32.9048		59.28886	FALSE		0																
#A区																								
1001	104111	2	32.96463 152.2502 25.71897		20.59054522	FALSE	15|16	20001		0														
1002	104101	2	32.91169 152.2625 23.02101		243.547509	FALSE	15|16	20001		0														
1003	104101	2	36.56684 152.2614 25.73702		177.1062619	FALSE	15|16	20001		0														
1004	104102	2	34.58808 152.2451 27.92122		337.7734431	FALSE	15|16	20002		0														
1005	104102	2	38.31004 152.2548 28.34817		350.6567582	FALSE	15|16	20002		0														
1006	104102	2	35.37209 152.2381 29.97166		334.8386906	FALSE	15|16	20002		0														
1007	104102	2	39.75244 152.2444 31.59761		263.4775845	FALSE	15|16	20002		0														
1008	104102	2	35.80204 152.2634 22.40387		16.37100371	FALSE	15|16	20002		0														
1101	104103	2	27.17654 152.2475 22.55939		19.12235376	FALSE	15|16	20002		0														
1102	104103	2	28.93061 152.253 22.37903		120.6301977	FALSE	15|16	20002		0														
1103	104103	2	28.76923 152.2583 21.11543		109.6633709	FALSE	15|16	20002		0														
1104	104103	2	26.85617 152.252 21.18294		13.11959775	FALSE	15|16	20002		0														
1105	104103	2	30.66833 152.2594 22.17092		3.166589433	FALSE	15|16	20002		0														
1106	104103	2	30.47675 152.2634 21.08227		43.96189925	FALSE	15|16	20002		0														
#B区																								
2001	104113	2	55.36272 150.4208 44.18466		260.2932205	FALSE	15|16	20005		0				200601										
2002	104101	2	45.95878 150.2727 44.91793		352.6616625	FALSE	15|16	20001		0														
2003	104101	2	57.56664 150.3913 53.08746		138.7381029	FALSE	15|16	20001		0														
2004	104102	2	62.85987 150.4767 46.35099		136.6977919	FALSE	15|16	20002		0														
2005	104102	2	52.81579 150.362 36.42722		346.0103523	FALSE	15|16	20002		0														
2101	104102	2	48.64795 150.6585 39.99704		62.68132283	FALSE	15|16	20002		0														
2102	104102	2	51.99998 150.3334 49.00497		168.1771404	FALSE	15|16	20002		0														
2103	104102	2	58.16278 150.4629 39.89258		167.1046395	FALSE	15|16	20002		0														
2104	104102	2	60.77293 150.4011 49.32864		148.9187977	FALSE	15|16	20002		0														
#C区																								
3001	104121	2	44.97272 150.3645 61.29562		319.7845276	FALSE	15|16	20005		0				200601										
3002	104112	2	42.70491 150.3496 59.59782		60.16036392	FALSE	15|16	20002		0														
3101	104102	2	35.59552 150.3521 59.88596		82.89689264	FALSE	15|16	20002		0														
3102	104102	2	42.10957 150.3201 55.27151		86.96278429	FALSE	15|16	20002		0														
3103	104102	2	45.29686 150.4341 69.19505		32.86723396	FALSE	15|16	20002		0														
3104	104102	2	50.12487 150.3934 63.76689		89.4637807	FALSE	15|16	20002		0														
