Id	LinkId	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1	3	35.73434 166.1 8.088182		271.788889	FALSE		0																
20002	2	3	35.73434 166.1 8.088182		55.0077241	FALSE		0																
#A区																								
1001	205911	2	44.6646 166.1 8.871342		110.0956365	FALSE	15|16	1		0														
1002	205901	2	49.25182 166.1 11.91939		204.3526765	FALSE	15|16	1		0														
1003	205901	2	49.44036 166.1 6.036434		66.89644447	FALSE	15|16	1		0														
1101	205912	2	42.75496 166.1 13.84678		42.6583477	FALSE	15|16	1		0														
1102	205902	2	50.94059 166.1 9.222855		115.2569336	FALSE	15|16	1		0														
1103	205902	2	44.50541 166.1 4.003044		330.3640366	FALSE	15|16	1		0														
1201	205913	2	43.03345 166.1 11.67909		200.6777337	FALSE	15|16	1		0														
1202	205903	2	46.77981 166.1 13.56811		284.9950474	FALSE	15|16	1		0														
1203	205903	2	50.18631 166.1 7.202766		358.9854673	FALSE	15|16	1		0														
1204	205903	2	43.95732 166.1 5.218388		234.5483874	FALSE	15|16	1		0														
#B区																								
2001	205913	2	49.1144 167.4066 25.83556		216.0543585	FALSE	15|16	1		0														
2002	205914	2	47.06923 167.4066 27.93552		81.44210636	FALSE	15|16	1		0														
2003	205914	2	52.03761 167.4066 27.9466		209.5132913	FALSE	15|16	1		0														
2004	205914	2	55.51243 167.4066 28.64072		242.0696406	FALSE	15|16	1		0														
2005	205914	2	46.32706 167.4066 30.41747		132.5912836	FALSE	15|16	1		0														
2101	205901	2	46.07206 167.4066 37.75431		215.7338338	FALSE	15|16	1		0														
2102	205901	2	46.6527 167.4066 40.63348		325.9919588	FALSE	15|16	1		0														
2103	205901	2	43.89569 167.4066 38.59127		168.2038481	FALSE	15|16	1		0														
2104	205901	2	44.45446 167.4066 40.6714		35.16399457	FALSE	15|16	1		0														
2201	205904	2	40.69623 167.4066 50.70164		30.61817419	FALSE	15|16	1		0														
2202	205904	2	40.82265 167.4066 54.30766		235.2669306	FALSE	15|16	1		0														
2203	205904	2	43.7062 167.4066 49.76088		312.9665662	FALSE	15|16	1		0														
2204	205904	2	42.90285 167.4066 55.03139		96.01041931	FALSE	15|16	1		0														
2205	205904	2	41.23146 167.4066 52.01933		50.14065505	FALSE	15|16	1		0														
#C区																								
3001	205921	2	51.36015 167.4066 79.05231		284.8892131	FALSE	15|16	1		0														
3002	205902	2	43.89136 167.4066 73.45028		90.78302329	FALSE	15|16	1		0														
3003	205902	2	45.67697 167.4066 72.63335		322.3734324	FALSE	15|16	1		0														
3004	205902	2	47.38459 167.4066 71.71223		138.4533492	FALSE	15|16	1		0														
3005	205902	2	49.08646 167.4066 70.72189		163.6217867	FALSE	15|16	1		0														
