Id	LinkId	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1	3	64.26284 165.779 8.493815		56.16821	FALSE		0																
20002	2	3	64.26284 165.779 8.493815		56.16821	FALSE		0																
#A区																								
1001	103201	2	68.29918 165.836 35.01002		187.1273	FALSE	15|16	10120		0														
1002	103201	2	71.69901 165.836 37.62943		247.3548	FALSE	15|16	10120		0														
1003	103202	2	75.30236 165.836 37.66747		249.0475	FALSE	15|16|17	10120		0														
1004	103202	2	76.3689 165.836 35.22645		206.0428	FALSE	15|16|17	10110		0														
1005	103202	2	74.93834 165.836 32.44576		221.6839	FALSE	15|16|17	10110		0														
1006	103201	2	74.3934 165.836 29.08176		283.604	FALSE	15|16	10110		0														
1007	103201	2	67.85477 165.836 31.68194		267.9629	FALSE	15|16	10110		0														
1008	103201	2	73.51962 165.836 36.94049			FALSE	15|16	10110		0														
#B区																								
2001	103201	2	62.67258 165.836 49.88367		228.5604	FALSE	15|16	10110		0														
2002	103201	2	57.78349 165.836 50.22161		219.3703	FALSE	15|16	10110		0														
2003	103201	2	53.62744 165.836 44.56851		169.4611	FALSE	15|16	10110		0														
2004	103201	2	53.28923 165.836 50.29655		169.4611	FALSE	15|16	10110		0														
2005	103203	2	30.68894 165.836 49.50285		262.4309	FALSE	15|16	10220		0														
2006	103203	2	31.15729 165.836 45.83121		212.6123	FALSE	15|16	10220		0														
2007	103203	2	35.16798 165.836 44.32616		204.7484	FALSE	15|16	10220		0														
2008	103201	2	38.30189 165.836 44.19994		262.4309	FALSE	15|16	10110		0														
2009	103201	2	33.3916 165.836 47.27447		212.6123	FALSE	15|16	10110		0														
2010	103203	2	39.6059 165.836 47.45735		204.7484	FALSE	15|16	10220		0														
#C区																								
3001	103209	2	46.31148 165.836 79.07758		156.2462	FALSE	15|16	20004		0														
3002	103209	2	44.17868 165.836 77.69666		156.2462	FALSE	15|16|17	10110		0														
3003	103202	2	43.22891 165.836 68.73011		175.7034	FALSE	15|16|17	10110		0														
3004	103201	2	45.46945 165.836 72.64796		180.9594	FALSE	15|16	10110		0														
3005	103201	2	38.62738 165.836 71.31075		149.8296	FALSE	15|16	10110		0														
3006	103203	2	39.89084 165.836 76.62417		193.8399	FALSE	15|16	10220		0														
3007	103203	2	42.48124 165.836 73.88868		138.7783	FALSE	15|16	10220		0														
3008	103203	2	46.07956 165.836 75.55873		173.692	FALSE	15|16	10220		0														
3009	103203	2	43.207 165.836 79.06396		188.7408	FALSE	15|16	10220		0														
