Id	LinkId	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1	3	23.04682 152.2634 32.9048		79.23377815	FALSE		0																
20002	2	3	23.04682 152.2634 32.9048		307.7768985	FALSE		0																
#A区																								
1001	206611	2	32.96463 152.2502 25.71897		20.59054522	FALSE	15|16	1		0														
1002	206601	2	32.91169 152.2625 23.02101		243.547509	FALSE	15|16	1		0														
1003	206601	2	36.56684 152.2614 25.73702		177.1062619	FALSE	15|16	1		0														
1004	206601	2	34.58808 152.2451 27.92122		337.7734431	FALSE	15|16	1		0														
1005	206603	2	38.31004 152.2548 28.34817		350.6567582	FALSE	15|16	1		0														
1006	206603	2	35.37209 152.2381 29.97166		334.8386906	FALSE	15|16	1		0														
1007	206603	2	39.75244 152.2444 31.59761		263.4775845	FALSE	15|16	1		0														
1008	206615	2	35.80204 152.2634 22.40387		16.37100371	FALSE	15|16	1		0														
1101	206604	2	27.17654 152.2475 22.55939		19.12235376	FALSE	15|16	1		0														
1102	206604	2	28.93061 152.253 22.37903		120.6301977	FALSE	15|16	1		0														
1103	206604	2	28.76923 152.2583 21.11543		109.6633709	FALSE	15|16	1		0														
1104	206604	2	26.85617 152.252 21.18294		13.11959775	FALSE	15|16	1		0														
1105	206604	2	30.66833 152.2594 22.17092		3.166589433	FALSE	15|16	1		0														
1106	206614	2	30.47675 152.2634 21.08227		43.96189925	FALSE	15|16	1		0														
1201	206603	2	40.68058 152.2634 28.03216		170.0879632	FALSE	15|16	1		0														
1202	206603	2	40.37067 152.2549 29.72144		94.51799678	FALSE	15|16	1		0														
1203	206603	2	39.84723 152.248 30.86885		275.827437	FALSE	15|16	1		0														
1204	206603	2	41.63346 152.2473 32.22552		101.2060087	FALSE	15|16	1		0														
1205	206603	2	42.30468 152.2573 30.50969		31.03014109	FALSE	15|16	1		0														
1206	206603	2	43.27787 152.2634 28.50052		287.8996372	FALSE	15|16	1		0														
#B区																								
2001	206612	2	55.36272 150.4208 44.18466		260.2932205	FALSE	15|16	1		0														
2002	206602	2	45.95878 150.2727 44.91793		352.6616625	FALSE	15|16	1		0														
2003	206602	2	57.56664 150.3913 53.08746		138.7381029	FALSE	15|16	1		0														
2004	206602	2	62.85987 150.4767 46.35099		136.6977919	FALSE	15|16	1		0														
2005	206602	2	52.81579 150.362 36.42722		346.0103523	FALSE	15|16	1		0														
2101	206603	2	48.64795 150.6585 39.99704		62.68132283	FALSE	15|16	1		0														
2102	206603	2	51.99998 150.3334 49.00497		168.1771404	FALSE	15|16	1		0														
2103	206603	2	58.16278 150.4629 39.89258		167.1046395	FALSE	15|16	1		0														
2104	206603	2	60.77293 150.4011 49.32864		148.9187977	FALSE	15|16	1		0														
2201	206612	2	53.74766 150.3524 50.49892		316.454182	FALSE	15|16	1		0														
2202	206612	2	54.93179 150.3622 50.72573		272.001871	FALSE	15|16	1		0														
2203	206602	2	56.4808 150.3749 50.95733		344.4359402	FALSE	15|16	1		0														
2204	206602	2	53.76059 150.3458 48.77986		247.3208111	FALSE	15|16	1		0														
2205	206602	2	55.73338 150.3616 49.00643		5.564191991	FALSE	15|16	1		0														
2206	206602	2	57.43055 150.3755 49.26059		255.1582809	FALSE	15|16	1		0														
#C区																								
3001	206621	2	44.97272 150.3645 61.29562		319.7845276	FALSE	15|16	1		0														
3002	206622	2	42.70491 150.3496 59.59782		60.16036392	FALSE	15|16	1		0														
3101	206601	2	35.59552 150.3521 59.88596		82.89689264	FALSE	15|16	1		0														
3102	206601	2	42.10957 150.3201 55.27151		86.96278429	FALSE	15|16	1		0														
3103	206601	2	45.29686 150.4341 69.19505		32.86723396	FALSE	15|16	1		0														
3104	206601	2	50.12487 150.3934 63.76689		89.4637807	FALSE	15|16	1		0														
