Id	LinkId	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1	3	15.51866 170.5521 11.44558		62.581	FALSE		0																
20002	2	3	15.51866 170.5521 11.44558		62.581	FALSE		0																
#A区																								
1001	203102	2	39.13421 170.4929 19.64325		248.9485	FALSE	15|16|17	20001		0														
1002	203101	2	35.43634 170.4935 20.53406		232.7439	FALSE	15|16|17	20001		0														
1003	203101	2	36.96944 170.4875 17.03497		253.3661	FALSE	15|16|17	20001		0														
1004	203103	2	31.82708 170.5175 27.3294		193.5367	FALSE	15|16|17	20002		0														
1005	203103	2	41.63383 170.4806 8.106179		268.3277	FALSE	15|16|17	20002		0														
1006	203101	2	23.12247 170.5783 23.60004		228.1436	FALSE	15|16|17	20001		0														
1007	203101	2	20.02195 170.5881 21.3596		46.90587	FALSE	15|16|17	20001		0														
1008	203101	2	36.60976 170.5225 8.448586		96.02205	FALSE	15|16|17	20001		0														
1009	203103	2	66.22133 168.5971 15.80867		266.5869	FALSE	15|16|17	20002		0														
1010	203103	2	63.13856 168.6238 15.13814		87.39492	FALSE	15|16|17	20002		0														
1011	203102	2	53.81519 168.8413 24.77531		257.9514	FALSE	15|16|17	20001		0														
1012	203102	2	58.43924 168.6763 25.80324		258.5161	FALSE	15|16|17	20001		0														
1013	203102	2	59.80074 168.6555 21.01026		284.0055	FALSE	15|16|17	20001		0														
1014	203102	2	55.26652 168.7765 20.75016		300.6551	FALSE	15|16|17	20001		0														
#B区																								
2001	203101	2	49.41727 166.8264 44.51936		161.3325	FALSE	15|16|17	20001		0														
2002	203101	2	52.32685 166.8249 45.64648		161.3325	FALSE	15|16|17	20001		0														
2003	203102	2	51.80447 166.8249 49.52639		161.3325	FALSE	15|16|17	20001		0														
2004	203102	2	48.16314 166.8249 48.61406		161.3325	FALSE	15|16|17	20001		0														
2005	203103	2	54.69915 166.8461 51.56829		197.44057	FALSE	15|16|17	20002		0														
2006	203103	2	58.7747 166.8328 51.90354		197.44057	FALSE	15|16|17	20002		0														
2007	203103	2	60.20363 166.8653 56.44072		197.44057	FALSE	15|16|17	20002		0														
2008	203103	2	55.29743 166.8502 56.61354		197.44057	FALSE	15|16|17	20002		0														
#C区																								
3001	203104	2	22.46708 168.6345 71.51636		49.85069	FALSE	15|16|17	20002		0														
3002	203103	2	29.14094 168.63 72.82293		294.9724	FALSE	15|16|17	20002		0														
3003	203103	2	27.36119 168.6677 76.58047		223.5753	FALSE	15|16|17	20002		0														
3004	203101	2	37.751 168.6647 74.12331		210.5732	FALSE	15|16|17	20001		0														
3005	203102	2	39.33644 168.6612 70.59641		267.5544	FALSE	15|16|17	20001		0														
3006	203101	2	37.02639 168.6153 67.04855		338.6847	FALSE	15|16|17	20001		0														
3007	203102	2	31.80564 168.6035 66.28512		32.68232	FALSE	15|16|17	20001		0														
3008	203101	2	29.2741 168.5607 70.29548		103.4634	FALSE	15|16|17	20001		0														
3009	203102	2	33.07199 168.661 74.63515		152.7059	FALSE	15|16|17	20001		0														
