Id	LinkId	Desc	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1		3	23.48927 150.0869 14.12683		73.32375	FALSE		0																
20002	2		3	23.48927 150.0869 14.12683		73.32375	FALSE		0																
#A区																									
1001	203704	银盾军长枪兵	2	45.65278 150.5925 23.38565		261.1919	FALSE	15|16	20005		0				200201										
1002	203701	王国军长矛兵	2	33.67313 150.4462 15.3122		49.73492	FALSE	15|16	20001		0														
1003	203701	王国军长矛兵	2	32.90265 150.5639 18.2643		83.1126	FALSE	15|16	20001		0														
1004	203701	王国军长矛兵	2	32.23495 150.5812 22.01575		104.8352	FALSE	15|16	20001		0														
1005	203702	王国军火枪兵	2	37.49705 150.5925 23.60217		127.3217	FALSE	15|16	20002		0														
1006	203702	王国军火枪兵	2	41.2909 150.5925 25.10083		198.2004	FALSE	15|16	20002		0														
1007	203702	王国军火枪兵	2	39.93551 150.5888 17.85336		0	FALSE	15|16	20002		0														
1008	203702	王国军火枪兵	2	43.44881 150.5925 19.57796		309.9389	FALSE	15|16	20002		0														
#B区																									
2001	203702	王国军火枪兵	2	30.3311 150.5925 50.92709		268.5298	FALSE	15|16	20002		0														
2002	203702	王国军火枪兵	2	26.77338 150.5925 54.10638		181.0179	FALSE	15|16	20002		0														
2003	203702	王国军火枪兵	2	23.93393 150.5925 50.83975		87.29722	FALSE	15|16	20002		0														
2004	203702	王国军火枪兵	2	26.24998 150.5925 47.94653		19.15739	FALSE	15|16	20002		0														
2005	203704	银盾军长枪兵	2	32.21553 150.5925 59.326		210.7742	FALSE	15|16	20005		0				200201										
2006	203704	银盾军长枪兵	2	34.41013 150.5925 58.36724		200.4474	FALSE	15|16	20005		0				200201										
2007	203702	王国军火枪兵	2	41.38101 150.5925 46.53184		37.73642	FALSE	15|16	20002		0														
2008	203702	王国军火枪兵	2	44.21724 150.5925 50.57525		229.4295	FALSE	15|16	20002		0														
2009	203705	银盾军剑盾兵	2	44.11144 150.5925 57.27581	32.98972 150.5925 41.6097	0	FALSE	15|16	20005		1		32.98972 150.5925 41.6097		200101										
#C区																									
3001	203704	银盾军长枪兵	2	64.93208 150.5925 55.87666		347.6672	FALSE	15|16	20005		0				200201										
3002	203701	王国军长矛兵	2	61.86115 150.5925 59.77373		114.3582	FALSE	15|16	20001		0														
3003	203702	王国军火枪兵	2	67.02924 150.5925 59.94032		270.106	FALSE	15|16	20002		0														
3004	203705	银盾军剑盾兵	2	54.67788 150.5925 72.91636		136.7975	FALSE	15|16	20005		0				200101										
3005	203702	王国军火枪兵	2	55.18309 150.5925 68.09873		8.028226	FALSE	15|16	20002		0														
3006	203701	王国军长矛兵	2	59.32146 150.5925 72.17434		251.3217	FALSE	15|16	20001		0														
3007	203706	忽伦	2	68.11564 150.5925 69.61945		229.8557	FALSE	15|16	50130		0														
3008	203703	银盾军激光枪兵	2	71.61402 150.5925 68.64338		270.0487	FALSE	15|16	20005		0				300003										
3009	203703	银盾军激光枪兵	2	68.78476 150.5925 73.17537		220.8906	FALSE	15|16	20005		0				300003										
