Id	LinkId	Desc	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1		3	27.57241 160.4217 12.21378		80.80244	FALSE		0																
20002	2		3	27.57241 160.4217 12.21378		80.80244	FALSE		0																
#A区																									
1001	204201	僵尸男赤	2	42.6556 160.4217 22.35021		216.053	FALSE	15|16	20001		0														
1002	204201	僵尸男赤	2	41.11845 160.4217 19.27219		59.67952	FALSE	15|16	20001		0														
1003	204203	死灵巫师	2	45.35051 160.4217 19.83032		261.009	FALSE	15|16	20002		0														
1004	204201	僵尸男赤	2	63.75677 160.4217 12.81283		3.80615	FALSE	15|16	20001		0														
1005	204201	僵尸男赤	2	64.2228 160.4217 17.31472		186.787	FALSE	15|16	20001		0														
1006	204102	僵尸男青	2	57.98028 160.4217 16.90714		93.89404	FALSE	15|16	20001		0														
1007	204203	死灵巫师	2	59.25406 160.4217 13.22955		77.38129	FALSE	15|16	20002		0														
1008	204102	僵尸男青	2	56.88272 160.4217 14.5352		82.64668	FALSE	15|16	20001		0														
1101	204102	僵尸男青	2	59.69963 160.4217 28.40986		211.8056	FALSE	15|16	20001		0														
1102	204102	僵尸男青	2	60.57789 160.4217 24.86597		228.96	FALSE	15|16	20001		0														
1103	204203	死灵巫师	2	58.36247 160.4217 26.54514		209.2625	FALSE	15|16	20002		0														
1104	204203	死灵巫师	2	56.34873 160.4217 28.60105		188.941	FALSE	15|16	20002		0														
#B区																									
2001	204201	僵尸男赤	2	62.1239 158.8776 60.16462		13.71717	FALSE	15|16	20001		0														
2002	204201	僵尸男赤	2	57.43946 158.8776 60.25243		29.0028	FALSE	15|16	20001		0														
2003	204201	僵尸男赤	2	54.88696 158.8776 62.19657		82.62175	FALSE	15|16	20001		0														
2004	204203	死灵巫师	2	58.2753 158.8776 63.23766		72.4789	FALSE	15|16	20002		0														
2005	204202	僵尸男青	2	68.44719 158.8776 66.15828		230.214	FALSE	15|16	20001		0														
2006	204202	僵尸男青	2	68.43741 158.8776 69.10191		226.8226	FALSE	15|16	20001		0														
2007	204202	僵尸男青	2	66.77679 158.8776 71.30738		221.6236	FALSE	15|16	20001		0														
2101	204201	僵尸男赤	2	56.28316 158.8776 75.10873		119.4239	FALSE	15|16	20001		0														
2102	204201	僵尸男赤	2	55.0794 158.8776 78.61982		130.0408	FALSE	15|16	20001		0														
2103	204203	死灵巫师	2	58.39728 158.8776 77.30199		153.0326	FALSE	15|16	20002		0														
2104	204204	尸腐兽	2	60.39412 158.8776 78.89492		162.969	FALSE	15|16	20004		0														
2105	204203	死灵巫师	2	57.30916 158.8776 80.79295		142.396	FALSE	15|16	20002		0														
#C区																									
3001	204201	僵尸男赤	2	33.23378 154.6909 56.89143		104.4851	FALSE	15|16	20001		0														
3002	204202	僵尸男青	2	32.99176 154.6932 53.77881		82.53401	FALSE	15|16	20001		0														
3003	204201	僵尸男赤	2	32.95233 154.701 50.29688		79.08118	FALSE	15|16	20001		0														
3004	204202	僵尸男青	2	31.11696 154.6467 55.63353		96.36582	FALSE	15|16	20001		0														
3005	204201	僵尸男赤	2	30.82791 154.649 52.09316		78.98316	FALSE	15|16	20001		0														
3006	204202	僵尸男青	2	26.33012 154.6634 60.69692		140.6379	FALSE	15|16	20001		0														
3007	204203	死灵巫师	2	24.21745 154.6659 61.02351		99.88175	FALSE	15|16	20002		0														
3008	204202	僵尸男青	2	25.14884 154.649 51.8928		74.52398	FALSE	15|16	20001		0														
3009	204203	死灵巫师	2	23.33641 154.6528 53.04676		85.52908	FALSE	15|16	20002		0														
3010	204205	骷髅将军	2	22.09112 154.6624 57.78651		98.56909	FALSE	15|16	20005		0				300008										
