Id	LinkId	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1	3	36.2115 173.0351 27.37204		117.5005	FALSE		0																
20002	2	3	36.2115 173.0351 27.37204		117.5005	FALSE		0																
#A区																								
1001	101802	1	53.73993 173.0018 28.0207		299.452	TRUE	14	20002		0														
1002	101802	1	56.846 173.0018 33.91831		212.0459	TRUE	14	20002		0														
1003	101802	1	53.10681 173.0018 35.05783		118.1479	TRUE	14	20002		0														
1004	101802	1	52.23248 173.0018 33.42365		118.1478	TRUE	14	20002		0														
1005	101802	1	64.55753 176.0117 29.50397		166.7878	TRUE	14	20002		0														
1006	101802	1	62.32648 176.0117 24.43067		26.44211	TRUE	14	20002		0														
1007	101802	1	69.38894 176.0117 26.99266		296.8899	TRUE	14	20002		0														
1008	101801	1	51.25401 172.9864 31.61884		116.9938	TRUE	14	20002		0														
1009	101801	1	50.30393 172.9864 29.75368		116.9938	TRUE	14	20002		0														
#B区																								
2001	101803	3	55.30384 178.9233 50.24623		-59.99127	TRUE		50120		0														
#剧情NPC																								
10001	101899	3	34.54898 173.0457 26.17191		116.1008	TRUE		20001		0														
10002	101898	3	62.38514 176.0117 27.29409		0	TRUE		20001		0														
10003	101899	3	71.52209 178.9233 38.9673		299.9725	FALSE		20001		0														
10004	101897	3	57.57988 178.9233 46.89736		91.05444	FALSE		20001		0														
