Id	LinkId	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1	3	22.0238 161.0008 27.82999		159.28886	FALSE		0																
20002	2	3	22.0238 161.0008 27.82999		159.28886	FALSE		0																
#A区																								
1001	106101	2	27.94894 160.5286 15.68003		341.2060918	FALSE	15|16	20001		0														
1002	106101	2	30.79474 160.5286 12.92419		356.2340365	FALSE	15|16	20001		0														
1003	106102	2	33.44079 160.5286 12.96398		89.6661839	FALSE	15|16	20002		0														
1004	106102	2	36.1403 160.5286 24.07143		301.1812966	FALSE	15|16	20002		0														
1005	106103	2	38.64958 160.5286 22.01525		307.0661244	FALSE	15|16	20001		0														
1006	106102	2	40.93217 160.5286 21.03854		262.5814328	FALSE	15|16	20002		0														
1007	106102	2	39.95398 160.5286 15.30477		132.9271318	FALSE	15|16	20002		0														
1008	106101	2	48.55413 160.5286 17.92076		341.0679553	FALSE	15|16	20001		0														
1009	106102	2	50.29393 160.5286 15.35862		57.77403865	FALSE	15|16	20002		0														
1101	106101	2	31.66808 160.5286 14.75234		303.7624166	FALSE	15|16	20001		0														
1102	106102	2	30.6394 160.5286 17.13097		123.9772235	FALSE	15|16	20002		0														
1103	106101	2	41.29992 160.5286 24.39627		237.9020083	FALSE	15|16	20001		0														
1104	106101	2	42.31281 160.5286 22.58177		134.6288041	FALSE	15|16	20001		0														
1105	106101	2	41.89312 160.5286 14.67386		251.5903976	FALSE	15|16	20001		0														
1106	106101	2	41.34259 160.5286 12.98073		335.3920821	FALSE	15|16	20001		0														
1107	106101	2	51.00475 160.5286 13.1234		82.25717909	FALSE	15|16	20001		0														
1108	106102	2	48.36911 160.5286 11.62596		128.0038383	FALSE	15|16	20002		0														
#B区																								
2001	106101	2	66.27569 160.5286 30.3103		3.914754658	FALSE	15|16	20001		0														
2002	106101	2	66.46031 160.5286 28.30954		72.68346974	FALSE	15|16	20001		0														
2003	106102	2	63.21101 160.5286 29.21936		244.771552	FALSE	15|16	20002		0														
2004	106103	2	59.39837 160.5286 32.1706		82.8323713	FALSE	15|16	20001		0														
2005	106101	2	56.33549 160.5286 35.06479		0.225203698	FALSE	15|16	20001		0														
2006	106101	2	55.72773 160.5286 32.217		31.01921189	FALSE	15|16	20001		0														
2007	106101	2	65.60718 160.5286 37.26318		254.3699393	FALSE	15|16	20001		0														
2008	106104	2	63.97379 160.5286 39.511		199.8972561	FALSE	15|16	20002		0														
2009	106104	2	61.64159 160.5286 26.46027		100.4967089	FALSE	15|16	20002		0														
2101	106102	2	67.41027 160.5286 33.50253		117.8308666	FALSE	15|16	20002		0														
2102	106102	2	64.58833 160.5286 31.51156		68.50089513	FALSE	15|16	20002		0														
2103	106104	2	59.60758 160.5286 36.09467		283.191342	FALSE	15|16	20002		0														
2104	106104	2	56.97064 160.6116 37.39486		215.2760482	FALSE	15|16	20002		0														
2105	106103	2	65.14396 160.5286 40.85662		240.2646347	FALSE	15|16	20001		0														
2106	106102	2	62.23975 160.5286 42.34527		13.31324862	FALSE	15|16	20002		0														
2107	106101	2	59.88742 160.5286 43.96637		272.194971	FALSE	15|16	20001		0														
2108	106102	2	58.55922 160.5286 27.37096		289.9642645	FALSE	15|16	20002		0														
#C区																								
3001	106101	2	64.94865 159.0557 59.02293		100.743104	FALSE	15|16	20001		0														
3002	106101	2	68.23793 159.0597 57.29993		112.5728259	FALSE	15|16	20001		0														
3003	106102	2	66.15028 159.045 69.40213		202.2803328	FALSE	15|16	20002		0														
3004	106104	2	67.30038 159.0459 66.65501		278.0011975	FALSE	15|16	20002		0														
3005	106104	2	77.13323 159.0777 68.46398		200.8110247	FALSE	15|16	20002		0														
3006	106101	2	75.4036 159.0722 65.02217		203.7282601	FALSE	15|16	20001		0														
3007	106101	2	74.67653 159.062 60.4963		113.6642157	FALSE	15|16	20001		0														
3008	106104	2	76.88115 159.2498 59.70497		160.4828316	FALSE	15|16	20002		0														
3009	106105	2	77.65195 159.0642 74.62162		178.154964	FALSE	15|16	20001		0														
3101	106102	2	64.76894 159.0509 61.53868		215.785062	FALSE	15|16	20002		0														
3102	106103	2	69.55333 159.0569 58.83291		40.42462003	FALSE	15|16	20001		0														
3103	106103	2	70.26625 159.0823 68.86955		83.14511915	FALSE	15|16	20001		0														
3104	106101	2	71.84602 159.0932 72.29144		307.1742051	FALSE	15|16	20001		0														
3105	106102	2	80.51708 159.0713 67.84536		91.48875313	FALSE	15|16	20002		0														
3106	106103	2	80.03934 159.076 70.47323		220.0090026	FALSE	15|16	20001		0														
3107	106102	2	75.90714 159.0632 62.70334		62.13548151	FALSE	15|16	20002		0														
