Id	LinkId	Desc	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1		3	21.57278 160.0049 12.66286		150.4766	FALSE		0																
20002	2		3	21.57278 160.0049 12.66286		150.4766	FALSE		0																
#A区																									
1001	202405	矿工锄头	2	47.1458 160.4217 19.54195		305.0321	FALSE	15|16|17	20001		0														
1002	202405	矿工锄头	2	48.03924 160.4217 16.65703		0	FALSE	15|16|17	20001		0														
1003	202405	矿工锄头	2	48.76477 160.4217 13.45927		253.2756	FALSE	15|16|17	20001		0														
1004	202405	矿工锄头	2	51.89914 160.4217 16.4533		234.8006	FALSE	15|16|17	20001		0														
1005	202406	矿工水晶爆破者	2	51.53054 160.4217 19.70516		103.9576	FALSE	15|16|17	20002		0														
1006	202406	矿工水晶爆破者	2	49.5689 160.4217 22.59415		78.84078	FALSE	15|16|17	20002		0														
1007	202406	矿工水晶爆破者	2	53.74677 160.4217 14.13717	76.82687 150.0092 16.94399	192.815	FALSE	15|16|17	20002		1		76.82687 150.0092 16.94399												
1101	202408	小鼠人	2	58.90206 160.4217 33.19075		305.0321	FALSE	15|16|17	20005		0				105300										
1102	202408	小鼠人	2	61.0922 160.4217 32.33716		0	FALSE	15|16|17	20005		0				105300										
1103	202408	小鼠人	2	57.46105 160.4217 30.85281		253.2756	FALSE	15|16|17	20001		0														
1104	202408	小鼠人	2	60.10067 160.4217 29.45855		234.8006	FALSE	15|16|17	20001		0														
1105	202407	瘟疫鼠人	2	57.92424 160.4217 29.00645		103.9576	FALSE	15|16|17	20001		0														
1106	202408	小鼠人	2	63.69506 160.4217 13.6563		78.84078	FALSE	15|16|17	20005		0				105300										
1107	202408	小鼠人	2	61.61887 160.4217 11.22989	76.82687 150.0092 16.94399	192.815	FALSE	15|16|17	20005		1		76.82687 150.0092 16.94399		105300										
1108	202408	小鼠人	2	59.3307 160.4217 10.92058	74.45386 150.0092 17.4017	149.7295	FALSE	15|16|17	20005		1		74.45386 150.0092 17.4017		105300										
1109	202408	小鼠人	2	56.6782 160.4217 11.15881		305.0321	FALSE	15|16|17	20005		0				105300										
1201	202407	瘟疫鼠人	2	60.76307 160.4217 12.51283		0	FALSE	15|16|17	20001		0														
1202	202408	小鼠人	2	28.52019 160.4217 11.86745		253.2756	FALSE	15|16|17	20001		0														
1203	202408	小鼠人	2	26.10379 160.4217 13.54966		234.8006	FALSE	15|16|17	20001		0														
1204	202408	小鼠人	2	31.16459 160.4217 15.094		103.9576	FALSE	15|16|17	20001		0														
1205	202408	小鼠人	2	31.4003 160.4217 11.97208		78.84078	FALSE	15|16|17	20005		0				105300										
1206	202407	瘟疫鼠人	2	29.23153 160.4217 13.47728	76.82687 150.0092 16.94399	192.815	FALSE	15|16|17	20005		1		76.82687 150.0092 16.94399		105200										
1207	202408	小鼠人	2	33.37996 160.4217 13.98821	74.45386 150.0092 17.4017	149.7295	FALSE	15|16|17	20005		1		74.45386 150.0092 17.4017		105300										
#B区																									
2001	202405	矿工锄头	2	64.47758 158.8776 63.8169		137.8117	FALSE	15|16|17	20001		0														
2002	202405	矿工锄头	2	67.51416 158.8776 66.8828		161.6513	FALSE	15|16|17	20001		0														
2003	202405	矿工锄头	2	65.48847 158.8776 70.3297		286.1253	FALSE	15|16|17	20001		0														
2004	202405	矿工锄头	2	62.95975 158.8776 67.20895		34.37968	FALSE	15|16|17	20001		0														
2005	202406	矿工水晶爆破者	2	60.74767 158.8776 63.42649		200.1165	FALSE	15|16|17	20002		0														
2006	202406	矿工水晶爆破者	2	59.22907 158.8776 68.98227		113.1367	FALSE	15|16|17	20002		0														
2007	202406	矿工水晶爆破者	2	63.32315 158.8776 79.10764		191.8279	FALSE	15|16|17	20002		0														
2008	202406	矿工水晶爆破者	2	51.39006 158.8649 71.68893		147.2071	FALSE	15|16|17	20002		0														
2101	202407	瘟疫鼠人	2	57.1639 158.8776 59.619		137.8117	FALSE	15|16|17	20005		0				105200										
2102	202407	瘟疫鼠人	2	55.90829 158.8776 61.35608		161.6513	FALSE	15|16|17	20005		0				105200										
2103	202408	小鼠人	2	56.60874 158.8776 63.56196		286.1253	FALSE	15|16|17	20005		0				105300										
2104	202408	小鼠人	2	54.58638 158.8776 78.05592		34.37968	FALSE	15|16|17	20005		0				105300										
2105	202407	瘟疫鼠人	2	51.9227 158.8705 71.41374		200.1165	FALSE	15|16|17	20001		0														
2106	202407	瘟疫鼠人	2	53.02867 158.8776 69.81435		113.1367	FALSE	15|16|17	20001		0														
2107	202408	小鼠人	2	70.05991 158.8776 52.71826		191.8279	FALSE	15|16|17	20001		0														
2108	202408	小鼠人	2	67.38808 158.8776 53.8848		147.2071	FALSE	15|16|17	20001		0														
#C区																									
3001	202409	尸腐兽（BOSS）	2	31.94065 154.6632 56.42373		0	FALSE	15|16|17	20001		0														
3002	202407	瘟疫鼠人	2	29.55335 154.617 53.52123		269.9943	FALSE	15|16|17	20001		0														
3003	202407	瘟疫鼠人	2	29.3271 154.5962 59.87959		0	FALSE	15|16|17	20001		0														
3004	202407	瘟疫鼠人	2	27.86036 154.5705 56.98576		84.54354	FALSE	15|16|17	20001		0														
