Id	LinkId	Desc	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1		3	76.77746 158.9508 14.53234		313.3318	FALSE		0																
20002	2		3	76.77746 158.9508 14.53234		313.3318	FALSE		0																
#A区																									
1001	105802	圣卫军长矛兵	2	70.37539 158.9508 5.649755		39.97706	FALSE	15|16|17	20001		0														
1002	105802	圣卫军长矛兵	2	67.06812 158.9508 8.792206		53.68529	FALSE	15|16|17	20001		0														
1003	105801	圣卫军剑盾兵	2	73.86691 158.9508 6.241024		38.62049	FALSE	15|16|17	20001		0														
1004	105804	壮汉加农炮	2	70.83374 158.9508 9.038267		46.03147	FALSE	15|16|17	20003		0														
1005	105801	圣卫军剑盾兵	2	68.28056 158.9508 11.35993		53.4292	FALSE	15|16|17	20001		0														
1101	105802	圣卫军长矛兵	2	82.18826 158.9508 24.38681		209.975	FALSE	15|16|17	20001		0														
1102	105802	圣卫军长矛兵	2	85.69417 158.9508 20.95034		240.4966	FALSE	15|16|17	20001		0														
1103	105801	圣卫军剑盾兵	2	79.3396 158.9508 23.98086		202.1017	FALSE	15|16|17	20001		0														
1104	105803	壮汉大锤	2	82.47218 158.9508 21.35822		221.3402	FALSE	15|16|17	20003		0														
1105	105801	圣卫军剑盾兵	2	85.66515 158.9508 18.55887		254.7974	FALSE	15|16|17	20001		0														
1201	105806	影刃飞镖	2	65.26549 158.9508 18.71661		129.0565	FALSE	15|16|17	20005		0				200401										
1202	105806	影刃飞镖	2	67.70853 158.9508 21.44977		141.4633	FALSE	15|16|17	20005		0				200401										
1203	105801	圣卫军剑盾兵	2	65.33555 158.9508 16.20637		115.6636	FALSE	15|16|17	20001		0														
1204	105808	影刃飞镖精英	2	67.57309 158.9508 18.86715		135.8144	FALSE	15|16|17	20005		0				200401										
1205	105802	圣卫军长矛兵	2	69.87498 158.9508 21.2945		158.2701	FALSE	15|16|17	20001		0														
1301	105805	影刃刺客	2	70.37539 158.9508 5.649755		39.97706	FALSE	15|16|17	20005		0				200301										
1302	105805	影刃刺客	2	67.06812 158.9508 8.792206		53.68529	FALSE	15|16|17	20005		0				200301										
1303	105801	圣卫军剑盾兵	2	73.86691 158.9508 6.241024		38.62049	FALSE	15|16|17	20001		0														
1304	105807	影刃刺客精英	2	70.83374 158.9508 9.038267		46.03147	FALSE	15|16|17	20005		0				200301										
1305	105802	圣卫军长矛兵	2	68.28056 158.9508 11.35993		53.4292	FALSE	15|16|17	20001		0														
1401	105809	托赖辟玛冰法师	2	82.18826 158.9508 24.38681		209.975	FALSE	15|16|17	20005		0				200501										
1402	105809	托赖辟玛冰法师	2	85.69417 158.9508 20.95034		240.4966	FALSE	15|16|17	20005		0				200501										
1403	105802	圣卫军长矛兵	2	79.3396 158.9508 23.98086		202.1017	FALSE	15|16|17	20001		0														
1404	105811	托赖辟玛冰法师精英（多重寒冰箭）	2	82.47218 158.9508 21.35822		221.3402	FALSE	15|16|17	20005		0				200501										
1405	105802	圣卫军长矛兵	2	85.66515 158.9508 18.55887		254.7974	FALSE	15|16|17	20001		0														
1501	105810	托赖辟玛火法师	2	65.26549 158.9508 18.71661		129.0565	FALSE	15|16|17	20005		0				200601										
1502	105810	托赖辟玛火法师	2	67.70853 158.9508 21.44977		141.4633	FALSE	15|16|17	20005		0				200601										
1503	105801	圣卫军剑盾兵	2	65.33555 158.9508 16.20637		115.6636	FALSE	15|16|17	20001		0														
1504	105812	托赖辟玛火法师精英（火焰螺旋）	2	67.57309 158.9508 18.86715		135.8144	FALSE	15|16|17	20005		0				200601										
1505	105801	圣卫军剑盾兵	2	69.87498 158.9508 21.2945		158.2701	FALSE	15|16|17	20001		0														
