Id	LinkId	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1	3	81.24824 150.0092 7.65443		42.87653	FALSE		0																
20002	2	3	81.24824 150.0092 7.65443		42.87653	FALSE		0																
#A区																								
1001	102201	2	69.631 149.9689 19.20581		129.7099	FALSE	15|16	20001		0														
1002	102201	2	66.7541 149.9689 24.10157		129.7098	FALSE	15|16	20001		0														
1003	102201	2	60.74796 149.9689 23.3445		129.7098	FALSE	15|16	20001		0														
1101	102205	2	59.83574 150.0036 25.51138		114.3467	FALSE	15|16	20001		0														
1102	102205	2	64.24815 150.0036 27.69063		169.6006	FALSE	15|16	20001		0														
1103	102205	2	68.51578 150.0036 27.97726		169.6006	FALSE	15|16	20001		0														
1104	102205	2	61.2668 150.0036 20.02444		91.73763	FALSE	15|16	20001		0														
1201	102205	2	77.10649 150.0036 14.35442		314.6121	FALSE	15|16	20001		0														
1202	102205	2	78.94147 150.0036 16.29118		295.6367	FALSE	15|16	20001		0														
1203	102205	2	76.61372 150.0036 19.22589		280.4554	FALSE	15|16	20001		0														
1204	102205	2	74.16782 150.0036 12.68434		342.8396	FALSE	15|16	20001		0														
#B区																								
2001	102201	2	39.58395 151.8911 23.47186		68.39922	FALSE	15|16	20001		0														
2002	102201	2	39.38235 151.8911 29.55318		136.5966	FALSE	15|16	20001		0														
2003	102201	2	32.93752 151.8911 26.09611		111.5381	FALSE	15|16	20001		0														
2004	102201	2	34.79269 151.8911 30.92559		140.71	FALSE	15|16	20001		0														
2005	102201	2	34.83067 151.8911 35.90088		140.7099	FALSE	15|16	20001		0														
2101	102204	2	41.58289 151.8911 32.52847		217.9536	FALSE	15|16	20001		0														
2102	102204	2	30.84165 151.8911 19.51701		40.10556	FALSE	15|16	20001		0														
2103	102204	2	29.16701 151.8911 32.59256		137.3993	FALSE	15|16	20001		0														
2201	102204	2	37.98911 151.8911 35.08715		203.334	FALSE	15|16	20001		0														
2202	102204	2	28.30719 151.8911 26.535		78.67336	FALSE	15|16	20001		0														
2203	102204	2	37.83263 151.8911 18.73815		359.8102	FALSE	15|16	20001		0														
#C区																								
3001	102201	2	28.94599 151.8911 55.18278		162.1195	FALSE	15|16	20002		0														
3002	102201	2	33.43426 151.8911 57.67776		188.757	FALSE	15|16	20002		0														
3003	102201	2	29.86523 151.8911 61.61752		169.4514	FALSE	15|16	20002		0														
3004	102201	2	34.55044 151.8911 65.23843		237.134	FALSE	15|16	20001		0														
3005	102201	2	26.44324 151.8911 66.36516		155.4565	FALSE	15|16	20001		0														
3101	102206	2	35.80666 151.8911 66.03928		214.5518	FALSE	15|16	20001		0														
3102	102206	2	22.2469 151.8911 68.63735		139.0019	FALSE	15|16	20001		0														
3103	102206	2	21.06129 151.8911 65.73779		115.3279	FALSE	15|16	20001		0														
3201	102205	2	27.79461 151.8911 52.11911		17.26467	FALSE	15|16	20001		0														
3202	102205	2	25.42508 151.8911 55.75483		64.41564	FALSE	15|16	20001		0														
3203	102205	2	31.33676 151.8911 51.03117		354.2273	FALSE	15|16	20001		0														
3204	102205	2	21.21067 151.8911 62.92102		89.82813	FALSE	15|16	20001		0														
3301	102206	2	22.09687 151.8911 62.74523		95.04807	FALSE	15|16	20002		0														
3302	102206	2	28.46232 151.8911 67.54613		172.4033	FALSE	15|16	20002		0														
3303	102205	2	36.06411 151.8911 65.7881		234.9582	FALSE	15|16	20001		0														
3304	102205	2	27.51982 151.8911 52.13768		35.39251	FALSE	15|16	20001		0														
#D区																								
4001	102207	2	66.59392 151.9794 74.93587		243.628	FALSE	15|16	20004		0														
4002	102201	2	52.5808 152.023 70.43884		241.6958	FALSE	15|16	20001		0														
4003	102201	2	59.24422 152.023 72.64588		248.8204	FALSE	15|16	20001		0														
4101	102206	2	67.32666 152.0051 81.44482		192.1666	FALSE	15|16	20002		0														
4102	102206	2	71.48699 152.0051 71.18188		282.077	FALSE	15|16	20002		0														
4103	102206	2	73.35286 152.0051 77.80701		235.9696	FALSE	15|16	20002		0														
4201	102204	2	68.45881 152.023 69.55901		343.4177	FALSE	15|16	20001		0														
4202	102204	2	73.73152 152.023 78.00282		241.471	FALSE	15|16	20001		0														
4203	102204	2	58.53947 152.023 75.12209		102.9831	FALSE	15|16	20001		0														
4204	102204	2	66.06207 152.023 81.3651		174.3501	FALSE	15|16	20001		0														
4301	102206	2	65.73613 152.0051 80.99762		169.4737	FALSE	15|16	20002		0														
4302	102206	2	59.14917 152.0051 75.60989		109.1411	FALSE	15|16	20002		0														
4303	102206	2	71.51984 152.0051 71.22432		319.8056	FALSE	15|16	20002		0														
#剧情																								
10001	102299	3	76.05667 150.0092 15.66519		292.0546	TRUE		20001		0														
10002	102298	3	84.78009 150.0092 11.01369		255.7417	TRUE		0		0														
10003	102297	3	74.87344 150.0077 13.44827		319.1237	TRUE		0		0														
10004	102296	3	66.98588 149.9807 17.19555		105.7775	TRUE		20001		0														
