Id	LinkId	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1	3	27.92775 159.8852 12.09354		55.49544	FALSE		0																
20002	2	3	27.92775 159.8852 12.09354		55.49544	FALSE		0																
#A区																								
1001	102501	2	39.54546 159.8852 15.63396		249.8522	FALSE	15|16	20001		0														
1002	102501	2	40.05998 159.8852 23.48645		212.2996	FALSE	15|16	20001		0														
1003	102501	2	46.50064 159.8852 17.2352		256.9307	FALSE	15|16	20001		0														
1004	102501	2	48.42575 159.8852 22.68938		248.2669	FALSE	15|16	20001		0														
1005	102501	2	46.21971 159.8852 28.80937		221.8908	FALSE	15|16	20001		0														
1101	102506	2	41.01387 159.8852 28.88689		187.8267	FALSE	15|16	20002		0														
1102	102506	2	50.71865 159.8852 17.493		272.8105	FALSE	15|16	20002		0														
1103	102506	2	49.63409 159.8852 24.48053		242.3365	FALSE	15|16	20002		0														
1201	102506	2	37.01555 159.8852 9.611116		358.2061	FALSE	15|16	20002		0														
1202	102506	2	34.95843 159.8852 26.32556		125.5138	FALSE	15|16	20002		0														
1203	102506	2	50.87503 159.8852 17.52439		288.8168	FALSE	15|16	20002		0														
1301	102504	2	30.4455 159.8852 16.42489		71.94949	FALSE	15|16	20001		0														
1302	102504	2	50.8519 159.8852 23.70822		250.4753	FALSE	15|16	20001		0														
1303	102506	2	44.47362 159.8852 30.06744		198.0856	FALSE	15|16	20002		0														
1304	102506	2	37.49078 159.8852 10.04236		4.643783	FALSE	15|16	20002		0														
#B区																								
2001	102502	2	65.43416 157.9143 42.76351		236.4251	FALSE	15|16	20001		0														
2002	102502	2	58.24726 157.9143 48.24765		179.5515	FALSE	15|16	20001		0														
2003	102502	2	64.6507 157.9143 49.85887		214.1493	FALSE	15|16	20001		0														
2004	102502	2	70.49288 157.9143 50.29182		222.2852	FALSE	15|16	20001		0														
2101	102506	2	73.59697 157.9143 47.51324		243.3041	FALSE	15|16	20002		0														
2102	102506	2	58.60728 157.9143 53.97837		173.1942	FALSE	15|16	20002		0														
2103	102506	2	67.28331 157.9143 55.05877		199.683	FALSE	15|16	20002		0														
2104	102506	2	69.71346 157.9143 35.65903		327.5011	FALSE	15|16	20002		0														
2201	102505	2	53.58654 157.9143 50.02857		119.5037	FALSE	15|16	20001		0														
2202	102505	2	67.39771 157.9143 55.38551		206.8123	FALSE	15|16	20001		0														
2203	102505	2	73.79356 157.9143 47.41516		249.3412	FALSE	15|16	20001		0														
2204	102505	2	67.91259 157.9143 35.11431		354.7862	FALSE	15|16	20001		0														
2301	102506	2	67.28852 157.9143 55.7476		203.6186	FALSE	15|16	20002		0														
2302	102506	2	54.01634 157.9143 50.9453		134.9641	FALSE	15|16	20002		0														
2303	102505	2	73.94669 157.9143 47.60097		254.3135	FALSE	15|16	20001		0														
2304	102505	2	70.86706 157.9143 36.40532		311.4719	FALSE	15|16	20001		0														
#C区																								
3001	102507	2	30.90532 155.8971 55.1431		112.5717	FALSE	15|16	20004		0														
3002	102501	2	31.30473 155.8971 51.27941		107.3928	FALSE	15|16	20001		0														
3003	102501	2	33.91385 155.8971 57.89045		126.412	FALSE	15|16	20001		0														
3004	102501	2	29.48991 155.8971 58.97095		112.9071	FALSE	15|16	20001		0														
3005	102501	2	27.41903 155.8971 52.90509		112.9072	FALSE	15|16	20001		0														
3101	102506	2	22.83898 155.8971 49.09206		67.59132	FALSE	15|16	20002		0														
3102	102506	2	36.48568 155.8971 45.03925		345.4824	FALSE	15|16	20002		0														
3103	102506	2	31.55223 155.8971 63.46388		170.1175	FALSE	15|16	20002		0														
3201	102505	2	30.96903 155.8971 45.05812		3.504447	FALSE	15|16	20001		0														
3202	102505	2	41.17075 155.8971 59.5906		215.7009	FALSE	15|16	20001		0														
3203	102505	2	28.57887 155.8971 62.30686		159.3773	FALSE	15|16	20001		0														
3301	102506	2	44.80874 155.8971 54.88019		256.6741	FALSE	15|16	20002		0														
3302	102506	2	22.83415 155.8971 51.11372		82.72085	FALSE	15|16	20002		0														
3303	102505	2	36.76591 155.8971 45.39258		341.7773	FALSE	15|16	20001		0														
3304	102505	2	31.80117 155.8971 63.67636		183.9274	FALSE	15|16	20001		0														
#剧情																								
10001	102599	3	28.39506 159.8852 10.00631		47.42879	TRUE		20001		0														
10002	102598	3	29.93943 159.8852 13.12738		60.05749	TRUE		20001		0														
10003	102597	3	25.98752 159.8852 10.80709		47.55433	TRUE		20001		0														
10004	102596	3	35.5752 159.8852 17.37193		111.0076	FALSE		20005		0				400000										
11001	102599	3	40.38236 155.8971 51.78757		346.412	FALSE		20001		0														
11002	102598	3	38.26948 155.8971 57.48506		163.882	FALSE		20001		0														
