Id	LinkId	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1	3	24.08783 159.9872 21.80337		57.80382	FALSE		0																
20002	2	3	24.08783 159.9872 21.80337		57.80382	FALSE		0																
#A区																								
1001	101401	1	24.92282 159.9872 27.36189		196.5003	TRUE		20001		0														
1002	101401	1	27.65299 159.9872 26.10194		218.8419	TRUE		20001		0														
1003	101402	1	29.75358 159.9872 23.43659		251.2377	TRUE		20001		0														
1004	101402	1	21.57067 159.9872 27.67265		163.2477	TRUE		20001		0														
1005	101403	1	31.74784 159.9872 27.39245		239.3824	TRUE		20002		0														
1006	101403	1	27.68727 159.9872 29.65877		201.201	TRUE		20001		0														
1007	101403	1	23.89703 159.9872 30.06471		182.3056	TRUE		20002		0														
1101	101405	2	24.95011 159.9872 35.22857		154.4529	FALSE	15|16	20001		0														
1102	101405	2	21.48329 159.9872 31.91148		108.5832	FALSE	15|16	20001		0														
1103	101405	2	24.79942 159.9872 37.28572		150.0879	FALSE	15|16	20001		0														
1104	101405	2	19.18312 159.9872 31.03615		99.09547	FALSE	15|16	20001		0														
1201	101404	2	23.75542 159.9872 24.29256		29.12569	FALSE	15|16	20001		0														
1202	101404	2	26.33902 159.9872 23.30159		29.1257	FALSE	15|16	20001		0														
1203	101406	2	24.73557 159.9872 21.52295		21.69942	FALSE	15|16	20002		0														
1301	101404	2	36.16827 159.9872 27.50319		274.4188	FALSE	15|16	20001		0														
1302	101405	2	37.64864 159.9872 29.69616		258.3314	FALSE	15|16	20001		0														
1303	101405	2	37.52918 159.9872 24.94139		282.3437	FALSE	15|16	20001		0														
1304	101406	2	39.83442 159.9872 30.12082		264.6889	FALSE	15|16	20002		0														
1305	101406	2	39.52989 159.9872 25.76579		279.5442	FALSE	15|16	20002		0														
#B区																								
2001	101401	2	40.88323 164.6219 60.60026		208.5504	FALSE	15|16	20001		0														
2002	101401	2	45.12344 164.6219 60.4159		208.5504	FALSE	15|16	20001		0														
2003	101402	2	40.42013 164.6219 63.39712		182.6491	FALSE	15|16	20001		0														
2004	101402	2	44.3479 164.6219 64.93243		194.6355	FALSE	15|16	20001		0														
2005	101402	2	49.47457 164.6219 61.97593		231.4678	FALSE	15|16	20001		0														
2006	101403	2	49.75999 164.6219 66.76231		210.0975	FALSE	15|16	20002		0														
2007	101403	2	43.90353 164.6219 69.50817		171.8241	FALSE	15|16	20002		0														
2101	101405	2	39.66175 164.6219 69.00118		159.1512	FALSE	15|16	20001		0														
2102	101405	2	37.07485 164.6219 66.99366		134.0081	FALSE	15|16	20001		0														
2103	101405	2	40.0919 164.6219 57.46331		24.92835	FALSE	15|16	20001		0														
2104	101406	2	37.35905 164.6219 70.90211		159.2977	FALSE	15|16	20002		0														
2105	101406	2	40.87267 164.6219 54.54172		9.845263	FALSE	15|16	20002		0														
2201	101405	2	51.62641 164.6219 66.80044		230.6732	FALSE	15|16	20001		0														
2202	101405	2	52.4677 164.6219 63.03996		270.4984	FALSE	15|16	20001		0														
2203	101405	2	48.97934 164.6219 56.16828		343.5569	FALSE	15|16	20001		0														
2204	101406	2	55.15896 164.6219 63.10717		274.1411	FALSE	15|16	20002		0														
2205	101406	2	47.97482 164.6219 53.8598		356.1038	FALSE	15|16	20002		0														
#C区																								
3001	101409	2	77.75908 167.625 50.21521		281.8779	FALSE	15|16	20005		0				200601										
3002	101407	2	74.37655 167.625 53.21117		276.5401	FALSE	15|16	20001		0														
3003	101407	2	72.80931 167.625 48.02351		286.5685	FALSE	15|16	20001		0														
3004	101408	2	79.86587 167.625 52.12135		279.9677	FALSE	15|16	20001		0														
3005	101408	2	79.27227 167.625 47.68796		284.9385	FALSE	15|16	20001		0														
3101	101407	2	66.59132 167.625 54.52		110.9378	FALSE	15|16	20001		0														
3102	101407	2	63.88653 167.625 48.66301		96.79514	FALSE	15|16	20001		0														
3201	101408	2	84.97251 167.625 51.53391		272.8445	FALSE	15|16	20001		0														
3202	101408	2	86.07865 167.625 48.49201		272.8444	FALSE	15|16	20001		0														
3301	101407	2	64.5173 167.625 55.11916		110.9378	FALSE	15|16	20001		0														
3302	101407	2	63.64215 167.625 48.67213		87.32138	FALSE	15|16	20001		0														
3303	101407	2	85.74564 167.625 49.92669		273.5901	FALSE	15|16	20001		0														
#剧情																								
10001	101499	1	22.10872 159.9872 22.14938		350.1789	TRUE		20001		0														
10002	101498	1	79.16519 167.625 51.65559		197.1179	FALSE		20001		0														
10003	101497	1	64.70274 167.625 52.09726		114.7489	FALSE		20001		0														
