Id	LinkId	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1	3	89.42444 150.8161 14.0784		269.1645	FALSE		0																
20002	2	3	89.42444 150.8161 14.0784		269.1645	FALSE		0																
#A区																								
1001	102103	2	60.85736 150.0578 21.62172		127.4638	FALSE	15|16	10120		0														
1002	102103	2	53.42341 150.0578 22.92783		105.942	FALSE	15|16	10120		0														
1003	102103	2	59.37021 150.0578 27.74148		174.8512	FALSE	15|16	10120		0														
1004	102101	2	62.47491 150.0578 13.64712		103.4133	FALSE	15|16	10110		0														
1005	102101	2	63.69925 150.0578 16.70743		120.7337	FALSE	15|16	10110		0														
1006	102101	2	65.54477 150.0578 22.12781		179.4762	FALSE	15|16	10110		0														
1007	102101	2	57.30215 150.0578 19.14868		112.0879	FALSE	15|16	10110		0														
1008	102101	2	58.21486 150.0578 23.61314		145.0298	FALSE	15|16	10110		0														
1009	102102	2	59.15535 150.0578 14.0312		70.19695	FALSE	15|16	10120		0														
1010	102102	2	66.98539 150.0578 23.96724		194.6474	FALSE	15|16	10120		0														
#B区																								
2001	102103	2	30.86384 148.3725 40.91782		102.1825	FALSE	15|16	10120		0														
2002	102103	2	33.65668 148.3725 46.38577		157.7122	FALSE	15|16	10120		0														
2003	102101	2	36.196 148.3725 38.50112		113.9288	FALSE	15|16	10110		0														
2004	102101	2	39.23205 148.3725 41.12582		118.1618	FALSE	15|16	10110		0														
2005	102101	2	38.95908 148.3725 45.41433		163.4861	FALSE	15|16	10110		0														
2006	102102	2	40.2732 148.3725 47.25663		187.324	FALSE	15|16	10120		0														
2101	102106	2	49.36567 148.3725 42.62841		263.0786	FALSE	15|16	10120		0														
2102	102104	2	49.64838 148.3725 38.26941		293.5745	FALSE	15|16	10110		0														
2103	102104	2	46.09788 148.3725 34.707		322.6786	FALSE	15|16	10110		0														
2104	102105	2	36.70246 148.3725 31.44579		7.953767	FALSE	15|16	10120		0														
2201	102106	2	31.12551 148.3725 52.99975		163.6691	FALSE	15|16	10120		0														
2202	102104	2	26.20308 148.3725 44.18868		105.744	FALSE	15|16	10110		0														
2203	102104	2	29.31443 148.3725 50.69917		156.9001	FALSE	15|16	10110		0														
2204	102104	2	33.86553 148.3725 51.54094		171.2123	FALSE	15|16	10110		0														
2205	102105	2	25.45241 148.3725 40.10679		71.39723	FALSE	15|16	10120		0														
#C区																								
3001	102107	2	33.66567 146.5462 73.51415		181.4397	FALSE	15|16	20004		0														
3002	102103	2	38.6488 146.5462 70.82144		239.3923	FALSE	15|16	10120		0														
3003	102103	2	30.08858 146.5462 73.31979		171.5079	FALSE	15|16	10120		0														
3004	102101	2	32.73624 146.5462 67.77056		184.8857	FALSE	15|16	10110		0														
3005	102101	2	29.75892 146.5462 68.88155		178.3786	FALSE	15|16	10110		0														
3101	102106	2	39.47983 146.5462 81.74792		188.9519	FALSE	15|16	10120		0														
3102	102104	2	45.1571 146.5462 75.5429		232.4979	FALSE	15|16	10110		0														
3103	102104	2	42.02298 146.5462 78.12889		198.3887	FALSE	15|16	10110		0														
3104	102104	2	36.33784 146.5462 79.13972		187.1748	FALSE	15|16	10110		0														
3201	102106	2	29.174 146.5462 61.03251		16.76909	FALSE	15|16	10120		0														
3202	102106	2	23.54017 146.5462 74.50172		129.235	FALSE	15|16	10120		0														
3203	102104	2	32.22329 146.5462 63.0511		10.32958	FALSE	15|16	10110		0														
3204	102104	2	27.17556 146.5462 65.84267		46.6656	FALSE	15|16	10110		0														
3301	102106	2	45.90691 146.5462 75.36558		265.4045	FALSE	15|16	10120		0														
3302	102104	2	24.89231 146.5462 72.68716		127.4595	FALSE	15|16	10110		0														
3303	102104	2	28.46378 146.5462 76.36382		143.7361	FALSE	15|16	10110		0														
3304	102104	2	33.63681 146.5462 78.60636		163.6502	FALSE	15|16	10110		0														
#剧情																								
10001	102199	1	74.8631 150.0578 11.41452		337.6462	TRUE		20001		0														
10002	102198	1	76.6653 150.0578 15.80753		297.4929	TRUE		20001		0														
10003	102197	1	90.64233 150.8161 12.40507		272.7573	TRUE		20001		0														
10004	102196	1	73.91068 150.0578 17.41805		121.5302	TRUE	14	20001		0														
