Id	LinkId	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1	3	9.763744 150.036 42.23068		121.7456	FALSE		0																
20002	2	3	9.763744 150.036 42.23068		121.7456	FALSE		0																
#A区																								
1001	101199	1	11.78084 150.0351 43.21211		118.4997	TRUE		20001		0														
1002	101198	1	11.4039 150.0324 45.42406		122.2157	TRUE		20001		0														
1003	101197	1	30.8927 150.0356 29.56834		317.9691	FALSE	14	20001		0														
#B区																								
2001	101106	2	73.9578 151.0656 60.10411		226.2289	TRUE	15|16	20004		0														
2002	101103	2	73.73615 151.0656 65.26826		218.3151	TRUE	15|16	20002		0														
2003	101103	2	76.75691 151.0656 62.6849		226.0106	TRUE	15|16	20002		0														
2004	101103	2	79.37675 151.0656 59.90947		232.9767	TRUE	15|16	20002		0														
2005	101101	2	71.01932 151.0656 60.34966		216.6328	TRUE	15|16	10110		0														
2006	101101	2	75.43132 151.0656 56.69257		231.1038	TRUE	15|16	10110		0														
2007	101102	2	65.17331 151.0656 56.51993		208.5334	TRUE	15|16	10120		0														
2008	101102	2	67.79409 151.0656 54.3442		226.3822	TRUE	15|16	10120		0														
2009	101102	2	70.34584 151.0656 51.58472		230.8644	TRUE	15|16	10120		0														
2010	101194	2	68.71772 151.4503 49.83072		254.806	TRUE		0		0														
2011	101194	2	63.38794 151.4503 54.5719		254.806	TRUE		0		0														
2012	101194	2	64.75787 151.4503 51.67093		168.4104	TRUE		0		0														
2013	101195	2	54.61528 151.4503 45.01892		36.68932	TRUE		0		0														
2014	101195	2	58.53625 151.4503 41.0934		57.35872	TRUE		0		0														
2101	101104	2	61.08959 151.0656 43.02998		40.30779	FALSE		10110		0														
2102	101104	2	58.55182 151.0656 45.23756		49.66884	FALSE		10110		0														
2103	101104	2	56.23577 151.0656 47.55426		49.66891	FALSE		10110		0														
2104	101105	2	53.08783 151.0656 44.38274		48.36169	FALSE		10120		0														
2105	101105	2	55.31644 151.0656 42.1988		42.65794	FALSE		10120		0														
2106	101105	2	57.84164 151.0656 40.12431		42.02694	FALSE		10120		0														
2201	101104	2	80.55679 150.0711 70.47913		225.0432	FALSE		10110		0														
2202	101104	2	83.9099 150.0711 67.35984		229.9247	FALSE		10110		0														
2203	101104	2	83.69527 150.0711 70.45044		225.5072	FALSE		10110		0														
2204	101105	2	80.55679 150.0711 70.47913		225.0432	FALSE		10120		0														
2205	101105	2	83.9099 150.0711 67.35984		229.9247	FALSE		10120		0														
#目标点																								
3001	101196	3	56.68842 151.0656 47.1324		0	TRUE		0		0														
3002	101196	3	56.53566 151.0656 38.98545		0	TRUE		0		0														
3003	101196	3	61.62751 151.0656 43.97546		0	TRUE		0		0														
