Id	LinkId	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1	3	87.2561 160.3975 8.732114		286.4341924	FALSE		0																
20002	2	3	87.2561 160.3975 8.732114		227.983806	FALSE		0																
#A区																								
1001	104211	2	75.36345 160.3975 9.067591		24.50478776	FALSE	15|16	20005		0				200501										
1002	104201	2	74.50495 160.3975 11.60274		275.3454362	FALSE	15|16	20001		0														
1003	104201	2	72.67645 160.3975 8.54664		153.2273163	FALSE	15|16	20001		0														
1004	104202	2	73.35949 160.3976 13.21182		320.7175628	FALSE	15|16	20001		0														
1005	104202	2	69.32704 160.3975 7.960415		99.5723822	FALSE	15|16	20001		0														
1101	104204	2	64.50514 160.3975 9.141006		65.2090061	FALSE	15|16	20002		0														
1102	104202	2	68.01451 160.3975 5.166131		188.5597118	FALSE	15|16	20001		0														
1103	104202	2	73.19678 160.3975 3.163721		203.6816551	FALSE	15|16	20001		0														
1104	104204	2	80.30402 160.3975 10.98869		85.8372013	FALSE	15|16	20002		0														
1105	104202	2	76.22503 160.3976 15.04318		53.88773978	FALSE	15|16	20001		0														
1106	104202	2	68.71392 160.3775 17.45735		307.3074221	FALSE	15|16	20001		0														
#B区																								
2001	104211	2	30.01446 160.3975 50.8828		196.4925978	FALSE	15|16	20005		0				200501										
2002	104203	2	22.60124 160.3975 50.38816		316.1409168	FALSE	15|16	20002		0														
2003	104203	2	26.52674 160.3975 45.22994		348.3835168	FALSE	15|16	20002		0														
2004	104203	2	27.72469 160.3869 61.58707		301.1439807	FALSE	15|16	20002		0														
2005	104203	2	33.95849 160.3975 58.91833		34.44829482	FALSE	15|16	20002		0														
2101	104204	2	20.30963 160.3975 56.71175		168.9714731	FALSE	15|16	20002		0														
2102	104204	2	21.49265 160.3975 57.52825		283.3181985	FALSE	15|16	20002		0														
2103	104204	2	22.7141 160.3975 58.37207		44.35169175	FALSE	15|16	20002		0														
2104	104204	2	18.86131 160.3975 59.14022		97.85525593	FALSE	15|16	20002		0														
2105	104204	2	20.62088 160.3975 60.16557		188.7896582	FALSE	15|16	20002		0														
2106	104204	2	21.756 160.3976 60.47052		281.1635456	FALSE	15|16	20002		0														
#C区																								
3001	104221	2	71.04418 160.3979 79.48132		215.4227403	FALSE	15|16	20005		0				200501										
3002	104211	2	74.28954 160.3978 74.85979		337.0684509	FALSE	15|16	20005		0				200501										
