Id	LinkId	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1	3	20.80421 163.418 9.713756		-78.35867	FALSE		0																
20002	2	3	20.80421 163.418 9.713756		-78.35867	FALSE		0																
#A区																								
1001	103601	2	31.28219 163.418 23.54024	68.26762 150.0578 18.74514	33.87485	FALSE	15|16	10110		1														
1002	103601	2	38.28651 163.418 26.5401	67.54594 150.0578 21.17771	43.43267	FALSE	15|16	10110		1														
1003	103601	2	41.0316 163.418 27.01285	57.27031 150.0578 21.36828	188.6634	FALSE	15|16	10110		1														
1004	103601	2	35.22227 163.418 23.0517	54.46421 150.0578 21.65015	179.1056	FALSE	15|16	10110		1														
1005	103602	2	43.64778 163.418 24.03455	64.01805 150.0578 19.06085	46.24775	FALSE	15|16	10120		1														
1006	103602	2	46.52013 163.418 21.90075	58.52406 150.0578 18.92234	191.4784	FALSE	15|16	10120		1														
1007	103602	2	40.47567 163.418 23.59899	58.70718 150.0578 22.88377	191.4784	FALSE	15|16	10120		1														
1008	103602	2	42.46125 163.418 20.20199	58.52406 150.0578 18.92234	191.4784	FALSE	15|16	10120		1														
1009	103603	2	44.79398 163.418 17.74248	58.70718 150.0578 22.88377	191.4784	FALSE	15|16	10220		1														
#B区																								
2001	103601	2	69.95231 163.418 34.49316		97.0731	FALSE	15|16	10110		0														
2002	103601	2	70.99256 163.418 39.23178		119.1592	FALSE	15|16	10110		0														
2003	103601	2	69.62672 163.418 42.88892		137.9419	FALSE	15|16	10110		0														
2004	103601	2	70.89107 163.418 46.66309		160.028	FALSE	15|16	10110		0														
2005	103603	2	74.28038 163.418 44.29816		89.62479	FALSE	15|16	10220		0														
2006	103603	2	76.3359 163.418 40.19524		175.0946	FALSE	15|16	10220		0														
2007	103603	2	75.85599 163.418 34.78101		130.4936	FALSE	15|16	10220		0														
#C区																								
3001	103602	2	37.77173 163.418 75.65428		158.3256	FALSE	15|16	10120		0														
3002	103602	2	33.90713 163.418 78.23602		202.4604	FALSE	15|16	10120		0														
3003	103601	2	35.16901 163.418 76.19017		153.8943	FALSE	15|16	10110		0														
3004	103601	2	23.9084 163.418 67.85072		183.1444	FALSE	15|16	10110		0														
3005	103603	2	22.69077 163.418 70.77718		169.8551	FALSE	15|16	10220		0														
3006	103603	2	24.03465 163.418 73.85703		172.8647	FALSE	15|16	10220		0														
3007	103603	2	20.45073 163.418 76.22769		216.389	FALSE	15|16	10220		0														
3008	103604	2	23.58016 163.418 82.22063		190.7901	FALSE	15|16	20004		0														
