Id	LinkId	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1	3	85.57022 150.5092 10.76805		305	FALSE		0																
20002	2	3	85.57022 150.5092 10.76805		305	FALSE		0																
#A区																								
1001	204103	2	74.25729 150.5092 13.18791		233.4337	FALSE	15|16	20001		0														
1002	204104	2	69.9436 150.5031 15.22661		206.9029	FALSE	15|16	20005		0				300054										
1003	204103	2	65.32686 150.4918 16.22106		207.001	FALSE	15|16	20001		0														
1004	204104	2	61.1213 150.497 18.61447		220.7448	FALSE	15|16	20005		0				300054										
1005	204103	2	59.76799 150.5092 28.0119		0	FALSE	15|16	20001		0														
1006	204104	2	65.15347 150.4517 27.79937		0	FALSE	15|16	20005		0				300054										
1007	204103	2	70.83263 150.4933 25.88427		30.40165	FALSE	15|16	20001		0														
1008	204104	2	74.4511 150.4874 21.60283		53.26688	FALSE	15|16	20005		0				300054										
1009	204105	2	59.06009 150.5092 24.68746		0	FALSE	15|16	20003		1		81.39898 150.5092 11.11456												
#B区																								
2001	204101	2	34.60355 152.3911 35.67591		0	FALSE	15|16	20001		1		30.33664 152.3961 21.7134 43.68623 152.3911 24.75743												
2002	204101	2	30.33664 152.3961 21.7134		0	FALSE	15|16	20001		1		43.68623 152.3911 24.75743 34.60355 152.3911 35.67591												
2003	204101	2	43.68623 152.3911 24.75743		0	FALSE	15|16	20001		1		34.60355 152.3911 35.67591 30.33664 152.3961 21.7134												
2004	204103	2	37.85034 152.3911 35.46478		37.42215	FALSE	15|16	20001		0														
2005	204104	2	40.55573 152.3911 34.1023		36.47131	FALSE	15|16	20005		0				300054										
2006	204103	2	39.04303 152.3911 19.50274		167.1251	FALSE	15|16	20001		0														
2007	204104	2	35.55102 152.3911 19.89515		189.1327	FALSE	15|16	20005		0				300054										
2008	204103	2	28.13108 152.4374 24.55455		273.3818	FALSE	15|16	20001		0														
2009	204104	2	28.15473 152.3911 28.0354		275.1322	FALSE	15|16	20005		0				300054										
2010	204103	2	27.76562 152.3911 32.82897		312.7699	FALSE	15|16	20001		0														
2011	204104	2	29.87867 152.3911 34.21384		311.8707	FALSE	15|16	20005		0				300054										
2012	204105	2	33.53745 152.3911 24.93157		51.51501	FALSE	15|16	20003		0														
2013	204105	2	37.58449 152.3911 27.99314		233.6712	FALSE	15|16	20003		0														
#C区																								
3001	204102	2	21.03569 152.3911 65.6083		0	FALSE	15|16	20005		0				300002										
3002	204102	2	21.32603 152.3911 68.53759		184.1762	FALSE	15|16	20005		0				300002										
3003	204102	2	34.77001 152.3911 66.82331		145.8383	FALSE	15|16	20005		0				300002										
3004	204102	2	36.0896 152.3911 62.96534		350.4503	FALSE	15|16	20005		0				300002										
3005	204102	2	32.15822 152.3911 52.34126		253.9331	FALSE	15|16	20005		0				300002										
3006	204102	2	29.18484 152.3911 51.29007		73.31558	FALSE	15|16	20005		0				300002										
3007	204105	2	31.04233 152.3911 63.02032		188.5894	FALSE	15|16	20003		0														
3008	204105	2	27.01548 152.3911 63.01201		171.3755	FALSE	15|16	20003		0														
3009	204101	2	26.9602 152.3911 58.96674		170.7071	FALSE	15|16	20001		0														
3010	204101	2	30.8318 152.3911 58.65637		179.1417	FALSE	15|16	20001		0														
#D区																								
4001	204101	2	59.30257 152.5051 70.78772		253.2506	FALSE	15|16	20001		0														
4002	204101	2	58.27413 152.5051 74.79245		223.8399	FALSE	15|16	20001		0														
4003	204105	2	67.15067 152.5051 80.6201		233.8969	FALSE	15|16	20001		0														
4004	204102	2	71.00591 152.4512 76.36858		248.4649	FALSE	15|16	20001		0														
4005	204105	2	72.15551 152.5044 71.33858		264.4153	FALSE	15|16	20001		0														
4006	204102	2	68.14095 152.4662 69.42224		267.2755	FALSE	15|16	20001		0														
4007	204106	2	65.90527 152.4906 75.74171		246.6768	FALSE	15|16	20004		0														
