Id	LinkId	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1	3	47.40245 175.1491 13.75543		22.05901	FALSE		0																
20002	2	3	47.40245 175.1491 13.75543		22.05901	FALSE		0																
1001	101097	1	58.17777 167 92.85057		180	FALSE		0																
1002	101097	1	61.14007 167 91.51855		180	FALSE		0																
1003	101098	1	57.20408 167 35.3036		220	FALSE		0																
1004	101099	1	51 167 91		0	FALSE		0																
1005	106001	1	53.48177 174.9881 19.6477		210	FALSE		0																
1006	106003	1	49.3815 175.149 4.631299		0	FALSE		0																
1007	106002	1	54.05072 175.4684 9.771074		300.3824	FALSE		0																
1008	100007	1	54.05072 175.4684 9.771074		300.3824	FALSE		0																
