Id	LinkId	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1	3	77.13573 160.478 17.63596		277.1124	FALSE		0																
20002	2	3	77.13573 160.478 17.63596		277.1124	FALSE		0																
#A区																								
1001	204904	2	61.70829 160.478 25.05539		141.9316	FALSE	15|16	20001		0														
1002	204904	2	65.39206 160.478 27.33493		155.3618	FALSE	15|16	20001		0														
1003	204902	2	62.75164 160.478 22.57789		129.415	FALSE	15|16	20001		0														
1004	204903	2	66.84078 160.478 25.11363		144.2847	FALSE	15|16	20001		0														
#B区																								
2001	204902	2	48.49905 158.3191 43.85835		153.3754	FALSE	15|16	20001		0														
2002	204903	2	53.05061 158.312 46.50964		153.3754	FALSE	15|16	20001		0														
2003	204902	2	51.246 158.3191 50.45042		153.3754	FALSE	15|16	20001		0														
2004	204903	2	46.04408 158.3191 47.51505		153.3754	FALSE	15|16	20001		0														
2005	204904	2	47.80097 158.3191 50.44747		153.3754	FALSE	15|16	20002		0														
2006	204904	2	53.03746 158.317 49.18526		153.3754	FALSE	15|16	20002		0														
2007	204904	2	46.36662 158.3191 45.67798		153.3754	FALSE	15|16	20001		0														
2008	204904	2	51.62407 158.3137 44.34434		153.3754	FALSE	15|16	20001		0														
2009	204901	2	49.74334 158.3191 47.64397		153.3754	FALSE	15|16	20004		0														
2101	204905	2	48.91359 158.3106 36.80021		0	FALSE	15|16	20005		0				200501										
2102	204903	2	46.92365 158.3191 38.05582		16.60189	FALSE	15|16	20001		0														
2103	204901	2	44.55897 158.3191 39.658		46.26761	FALSE	15|16	20003		0														
2104	204902	2	43.70508 158.3191 43.54281		72.219	FALSE	15|16	20001		0														
2105	204903	2	42.25269 158.3191 46.60814		85.67184	FALSE	15|16	20001		0														
2106	204906	2	40.89738 158.3191 49.82438		94.82632	FALSE	15|16	20005		0				200601										
2201	204904	2	59.95922 158.3059 44.68403		275.3878	FALSE	15|16	20002		0														
2202	204902	2	60.04253 158.3032 47.50564		274.6904	FALSE	15|16	20001		0														
2203	204905	2	59.25331 158.2994 50.99311		246.1061	FALSE	15|16	20005		0				200501										
2204	204906	2	57.04929 158.3089 53.5222		240.0973	FALSE	15|16	20005		0				200601										
2205	204901	2	54.96712 158.3191 56.53371		217.6426	FALSE	15|16	20003		0														
2206	204904	2	52.97394 158.3191 58.29078		200.3456	FALSE	15|16	20002		0														
2301	204907	2	44.68421 158.3191 55.5449		151.6738	FALSE	15|16	20005		0				300051										
