Id	LinkId	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1	3	21.47416 160.4872 19.85055		29.84906	FALSE		0																
20002	2	3	21.47416 160.4872 19.85055		29.84906	FALSE		0																
#A区																								
1001	203804	2	20.40391 160.4872 33.4057		146.5608	FALSE	15|16	20005		0				200201										
1002	203801	2	17.70901 160.4872 32.53806		126.1576	FALSE	15|16	20001		0														
1003	203802	2	18.79884 160.4872 36.43538		140.1361	FALSE	15|16	20002		0														
1004	203806	2	30.43782 160.4872 33.24038		214.6488	FALSE	15|16	20005		0				200201										
1005	203801	2	29.56553 160.4872 35.85049		190.6138	FALSE	15|16	20001		0														
1006	203802	2	33.34306 160.4872 33.82726		226.6776	FALSE	15|16	20002		0														
1007	203804	2	33.2661 160.4872 23.18486		295.8897	FALSE	15|16	20005		0				200201										
1008	203801	2	33.38551 160.4872 20.42895		317.4877	FALSE	15|16	20001		0														
1009	203802	2	35.26862 160.4872 23.67058		296.5002	FALSE	15|16	20002		0														
1010	203805	2	42.79578 160.4872 29.85687		0	FALSE	15|16	20005		1		23.48154 160.4872 22.95922		200101										
#B区																								
2001	203805	2	53.74332 165.1219 61.40228	39.28098 165.1219 51.72623	0	FALSE	15|16	20005		1		53.74332 165.1219 61.40228 43.47777 165.1219 69.87154 34.99827 165.1219 63.77338 39.28098 165.1219 51.72623 34.99827 165.1219 63.77338 43.47777 165.1219 69.87154 53.74332 165.1219 61.40228		200101										
2002	203802	2	35.99961 165.1219 56.64477		83.96811	FALSE	15|16	20002		0														
2003	203804	2	34.85144 165.1219 60.44322		91.50142	FALSE	15|16	20005		0				200201										
2004	203802	2	38.2572 165.1219 71.64949		146.2254	FALSE	15|16	20002		0														
2005	203804	2	42.41151 165.1219 73.31606		169.3399	FALSE	15|16	20005		0				300003										
2006	203802	2	51.38045 165.1219 69.46419		220.4718	FALSE	15|16	20002		0														
2007	203804	2	52.94227 165.1219 67.08478		220.2829	FALSE	15|16	20005		0				300003										
2008	203802	2	50.66433 165.1219 55.70553		302.954	FALSE	15|16	20002		0														
2009	203804	2	48.88665 165.1219 53.03094		311.8997	FALSE	15|16	20005		0				300003										
#C区																								
3001	203807	2	81.15773 168.125 48.89299		77.71018	FALSE	15|16	20005		0				300056										
3002	203804	2	84.92891 168.1658 51.84814		253.4136	FALSE	15|16	20005		0				300003										
3003	203804	2	86.7626 168.125 47.88054		260.5202	FALSE	15|16	20002		0														
3004	203806	2	63.83459 168.125 52.50389		113.3247	FALSE	15|16	20005		0				200201										
3005	203806	2	66.24844 168.125 55.15979		138.3713	FALSE	15|16	20005		0				200201										
