Id	LinkId	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1	3	25.30161 150.2592 15.76821		66.0393	FALSE		0																
20002	2	3	25.30161 150.2592 15.76821		66.0393	FALSE		0																
#A区																								
1001	101305	2	38.18153 150.0925 15.93594		271.1266	FALSE	15|16	20001		0														
1002	101305	2	36.42511 150.0925 20.68993		242.8238	FALSE	15|16	20001		0														
1003	101306	2	41.73695 150.0919 19.88573		252.6899	FALSE	15|16	20002		0														
1004	101302	2	34.82409 150.0925 21.22257		213.7826	FALSE	15|16	20001		0														
1005	101302	2	39.09843 150.0925 19.24533		250.8905	FALSE	15|16	20001		0														
1006	101302	2	39.71992 150.0925 22.76224		227.1825	FALSE	15|16	20001		0														
1007	101302	2	35.55633 150.0925 28.60849		175.4987	FALSE	15|16	20001		0														
1008	101302	2	40.77654 150.0925 28.91311		191.2041	FALSE	15|16	20001		0														
1009	101303	2	41.9111 150.0919 23.11122		246.0363	FALSE	15|16	20002		0														
1010	101303	2	38.51936 150.0919 25.27298		182.0097	FALSE	15|16	20002		0														
#B区																								
2001	101301	2	30.12257 150.0925 47.43044		148.6501	FALSE	15|16	20001		0														
2002	101301	2	34.23909 150.0925 49.20742		164.537	FALSE	15|16	20001		0														
2003	101302	2	41.34336 150.0925 56.19074		228.8425	FALSE	15|16	20001		0														
2004	101302	2	44.34351 150.0925 53.12613		236.9408	FALSE	15|16	20001		0														
2005	101303	2	30.79752 150.0925 51.35316		155.7882	FALSE	15|16	20002		0														
2006	101303	2	35.28564 150.0925 54.38352		191.8143	FALSE	15|16	20002		0														
2007	101303	2	45.22297 150.0925 57.69514		216.6317	FALSE	15|16	20002		0														
2101	101305	2	41.33422 150.0925 58.98758		223.2788	FALSE	15|16	20001		0														
2102	101305	2	44.36171 150.0925 56.13861		234.0898	FALSE	15|16	20001		0														
2103	101305	2	46.6587 150.0925 52.80931		250.1483	FALSE	15|16	20001		0														
#C区																								
3001	101307	2	69.51548 150.0925 70.95712		238.2587	FALSE	15|16	20004		0														
3002	101301	2	61.39971 150.0925 69.60999		221.8725	FALSE	15|16	20001		0														
3003	101301	2	63.7386 150.0925 66.81668		239.1156	FALSE	15|16	20001		0														
3004	101301	2	66.29317 150.0925 63.50069		245.8457	FALSE	15|16	20001		0														
3005	101301	2	69.66497 150.0925 73.91908		233.1065	FALSE	15|16	20001		0														
3006	101301	2	72.79259 150.0925 69.67148		248.0055	FALSE	15|16	20001		0														
3007	101303	2	64.73094 150.0925 74.68359		183.1074	FALSE	15|16	20002		0														
3008	101303	2	72.0767 150.0925 63.87811		292.6401	FALSE	15|16	20002		0														
#剧情NPC																								
10001	101399	1	25.25416 150.2804 13.43294		43.0963	TRUE		0		0														
10002	101398	2	38.22628 150.0613 21.20614		243.5262	FALSE		20002		1		32.78659 150.0613 17.72283												
10003	101399	1	68.42686 150.2804 67.76913		30.56123	FALSE		0		0														
10004	101397	1	89.82095 151.3123 82.83927		0	FALSE		20001		0														
10005	101396	1	80.88367 150.0925 66.45521		303.6429	FALSE		20001		0														
