Id	LinkId	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1	3	61.8055 165.0823 12.81287		94.826	FALSE		0																
20002	2	3	61.8055 165.0823 12.81287		94.826	FALSE		0																
#A区																								
1001	101503	2	67.46316 165.0824 40.959		152.0838	FALSE	15|16	20001		0														
1002	101503	2	69.88674 165.0824 45.72799		152.0838	FALSE	15|16	20001		0														
1003	101503	2	70.19946 165.0824 53.46783		152.0838	FALSE	15|16	20001		0														
1004	101503	2	74.49937 165.0824 57.1423		152.0838	FALSE	15|16	20001		0														
1005	101503	2	75.35936 165.0824 63.8658		152.0838	FALSE	15|16	20001		0														
1006	101503	2	78.09566 165.0824 70.74566		152.0838	FALSE	15|16	20001		0														
1101	101505	2	76.94993 165.0824 34.13445		182.8778	FALSE	15|16	20005		0				300002										
1102	101505	2	79.98851 165.0824 36.30712		199.0611	FALSE	15|16	20005		0				300002										
1103	101504	2	75.44807 165.0824 31.67177		193.9065	FALSE	15|16	20005		0				300001										
1104	101504	2	77.94086 165.0824 30.88329		206.427	FALSE	15|16	20005		0				300001										
1105	101504	2	81.38039 165.0824 32.29029		206.9341	FALSE	15|16	20005		0				300001										
1201	101505	2	67.18061 165.0824 38.40491		141.4635	FALSE	15|16	20005		0				300002										
1202	101504	2	69.75565 165.0824 42.12028		132.273	FALSE	15|16	20005		0				300001										
1203	101504	2	65.76999 165.0824 42.5018		142.8829	FALSE	15|16	20005		0				300001										
1301	101505	2	78.04766 165.0824 63.81347		141.4635	FALSE	15|16	20005		0				300002										
1302	101504	2	71.93925 165.0824 59.43725		177.361	FALSE	15|16	20005		0				300001										
1303	101504	2	78.19366 165.0824 59.67179		177.3611	FALSE	15|16	20005		0				300001										
1401	101505	2	78.20182 165.0824 72.83588		180.8648	FALSE	15|16	20005		0				300002										
1402	101504	2	78.74092 165.0824 66.55165		177.3611	FALSE	15|16	20005		0				300001										
1403	101504	2	75.06645 165.0824 67.72436		177.3611	FALSE	15|16	20005		0				300001										
#B区																								
2001	101503	2	59.08588 165.0824 75.47443		106.4777	FALSE	15|16	20001		0														
2002	101503	2	56.28101 165.0824 81.32079		128.5822	FALSE	15|16	20001		0														
2003	101503	2	50.30358 165.0824 76.35084		71.5071	FALSE	15|16	20001		0														
2004	101503	2	48.48188 165.0824 70.40973		44.97423	FALSE	15|16	20001		0														
2005	101503	2	43.16563 165.0824 65.95346		44.97425	FALSE	15|16	20001		0														
2006	101503	2	41.60202 165.0824 59.15178		44.97425	FALSE	15|16	20001		0														
2101	101505	2	52.30975 165.0824 78.14857		114.0989	FALSE	15|16	20005		0				300002										
2102	101504	2	58.18467 165.0824 81.44608		130.9372	FALSE	15|16	20005		0				300001										
2103	101504	2	55.44276 165.0824 79.34799		115.323	FALSE	15|16	20005		0				300001										
2201	101505	2	46.35649 165.0824 69.08746		32.64736	FALSE	15|16	20005		0				300002										
2202	101505	2	47.60737 165.0824 67.52385		32.64733	FALSE	15|16	20005		0				300002										
2203	101504	2	46.79491 165.0824 72.57068		52.12821	FALSE	15|16	20005		0				300001										
2301	101505	2	41.19659 165.0824 57.20406		32.64733	FALSE	15|16	20005		0				300002										
2302	101505	2	37.83485 165.0824 57.51678		32.64733	FALSE	15|16	20005		0				300002										
2303	101504	2	40.60883 165.0824 62.48365		40.94324	FALSE	15|16	20005		0				300001										
2304	101504	2	43.18036 165.0824 60.76046		30.8929	FALSE	15|16	20005		0				300001										
#C区																								
3101	101506	2	40.92092 159.2111 26.23579		32.8263	FALSE	15|16	20001		0														
3102	101505	2	39.37627 159.2082 24.69498		46.00258	FALSE	15|16	20005		0				300002										
3103	101505	2	40.13652 159.2082 23.12193		26.30819	FALSE	15|16	20005		0				300002										
3201	101506	2	46.35502 159.2111 36.67995		201.4254	FALSE	15|16	20001		0														
3202	101506	2	48.85172 159.2111 37.2261		201.4255	FALSE	15|16	20001		0														
3203	101505	2	48.28222 159.2082 39.3494		182.2501	FALSE	15|16	20005		0				300002										
#D区																								
4001	101507	2	22.33656 156.3165 42.31102		122.0319	FALSE	15|16	20004		0														
4002	101503	2	22.95736 156.3047 37.92588		105.7178	FALSE	15|16	20001		0														
4003	101503	2	25.62135 156.3047 42.58532		133.4326	FALSE	15|16	20001		0														
4004	101503	2	21.40817 156.3047 46.40839		133.4326	FALSE	15|16	20001		0														
4005	101503	2	17.96479 156.3047 41.66994		107.1597	FALSE	15|16	20001		0														
4101	101505	2	33.91673 156.2881 48.20042		220.42	FALSE	15|16	20005		0				300002										
4102	101504	2	38.40631 156.3238 48.44507		223.767	FALSE	15|16	20005		0				300001										
4103	101504	2	32.15554 156.3238 51.74086		218.1021	FALSE	15|16	20005		0				300001										
4201	101505	2	26.31047 156.2881 26.73912		10.62986	FALSE	15|16	20005		0				300002										
4202	101505	2	17.98741 156.2881 30.41066		44.11463	FALSE	15|16	20005		0				300002										
4203	101504	2	23.03708 156.3238 31.2172		9.676888	FALSE	15|16	20005		0				300001										
#剧情																								
10001	101599	3	59.92506 165.0824 13.5148		92.69635	TRUE		20001		0														
10002	101598	3	67.57001 165.1541 73.01294		117.018	TRUE		20001		0														
10003	101597	3	72.71582 165.1541 21.47628		117.018	FALSE		20005		0				250001										
10010	101595	3	67.08134 165.0824 75.83888		134.4059	TRUE		20001		0														
10011	101595	3	64.911 165.0824 75.09501		135.8755	TRUE		20001		0														
10012	101596	3	65.17114 165.0824 72.89281		130.2896	TRUE		20001		0														
10021	101595	3	64.51101 165.0824 77.26618		135.2367	TRUE		20001		0														
10022	101595	3	62.8545 165.0824 76.18088		135.2367	TRUE		20001		0														
10023	101596	3	60.62678 165.0824 74.92422		135.2367	TRUE		20001		0														
11001	101599	3	18.08839 156.3087 41.64102		311.7209	FALSE		20001		0														
11002	101598	3	22.07369 156.3184 41.86258		301.0432	FALSE		20001		0														
