Id	LinkId	Desc	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1		3	15.56278 150.1949 12.44286		56.7078	FALSE		0																
20002	2		3	15.56278 150.1949 12.44286		56.7078	FALSE		0																
#A区																									
#1001	201401	瘟疫鼠人	2	22.33395 150.013 14.86387		245.5817	FALSE	15|16|17	20001		0														
1002	201402	小鼠人	2	23.99272 150.1471 21.66495		292.5673	FALSE	15|16|17	20001		0														
#1003	201402	小鼠人	2	28.40318 150.1471 16.40781		251.0508	FALSE	15|16|17	20001		0														
1004	201402	小鼠人	2	30.63529 150.0287 16.11174		240.7938	FALSE	15|16|17	20001		0														
1005	201403	掷矛布鲁夫	2	23.48394 150.1949 12.27932		271.3718	FALSE	15|16|17	20002		0														
#1006	201403	掷矛布鲁夫	2	21.7172 150.1949 22.25052		141.4536	FALSE	15|16|17	20002		0														
1007	201403	掷矛布鲁夫	2	28.90273 150.1949 14.08872		282.8076	FALSE	15|16|18	20002																
1101	201401	瘟疫鼠人	2	20.222 150.5092 25.1789		245.5817	FALSE	15|16|17	20001		0														
1102	201401	瘟疫鼠人	2	22.80415 150.5092 25.84501		292.5673	FALSE	15|16|17	20001		0														
1103	201402	小鼠人	2	25.52677 150.5092 26.53638		251.0508	FALSE	15|16|17	20001		0														
#1104	201402	小鼠人	2	31.71415 150.5092 13.13305		240.7938	FALSE	15|16|17	20001		0														
1105	201402	小鼠人	2	29.76894 150.5238 11.25138		271.3718	FALSE	15|16|17	20001		0														
#1106	201402	小鼠人	2	27.88388 150.635 9.682289		141.4536	FALSE	15|16|17	20001		0														
1107	201401	瘟疫鼠人	2	44.74219 150.4654 26.34951		282.8076	FALSE	15|16|18	20001																
#1108	201401	瘟疫鼠人	2	45.76157 150.4669 24.76435		245.5817	FALSE	15|16|17	20001		0														
1109	201402	小鼠人	2	46.98943 150.4649 23.09075		292.5673	FALSE	15|16|17	20001		0														
#1201	201402	小鼠人	2	20.222 150.5092 25.1789		245.5817	FALSE	15|16|17	20001		0														
1202	201402	小鼠人	2	22.80415 150.5092 25.84501		292.5673	FALSE	15|16|17	20001		0														
1203	201402	小鼠人	2	25.52677 150.5092 26.53638		251.0508	FALSE	15|16|17	20001		0														
1204	201401	瘟疫鼠人	2	31.71415 150.5092 13.13305		240.7938	FALSE	15|16|17	20001		0														
#1205	201401	瘟疫鼠人	2	29.76894 150.5238 11.25138		271.3718	FALSE	15|16|17	20001		0														
1206	201402	小鼠人	2	27.88388 150.635 9.682289		141.4536	FALSE	15|16|17	20001		0														
#1207	201402	小鼠人	2	44.74219 150.4654 26.34951		282.8076	FALSE	15|16|18	20001																
#1208	201402	小鼠人	2	45.76157 150.4669 24.76435		245.5817	FALSE	15|16|17	20001		0														
1209	201402	小鼠人	2	46.98943 150.4649 23.09075		292.5673	FALSE	15|16|17	20001		0														
#B区																									
2001	201402	小鼠人	2	60.00546 150.5042 31.74273		215.022	FALSE	15|16|17	20001		0														
#2002	201402	小鼠人	2	61.60977 150.5092 35.29816		218.72	FALSE	15|16|17	20001		0														
2003	201402	小鼠人	2	54.95257 150.5092 39.74876		206.1951	FALSE	15|16|17	20001		0														
#2004	201402	小鼠人	2	53.57272 150.5092 36.15198		201.3156	FALSE	15|16|17	20001		0														
2005	201403	掷矛布鲁夫	2	56.71847 150.5092 37.776		208.1768	FALSE	15|16|17	20002		0														
#2006	201403	掷矛布鲁夫	2	58.95273 150.5092 35.10689		218.0888	FALSE	15|16|17	20002		0														
2101	201401	瘟疫鼠人	2	59.29105 150.5092 48.62473		215.022	FALSE	15|16|17	20001		0														
2102	201402	小鼠人	2	61.05085 150.5092 48.86674		218.72	FALSE	15|16|17	20001		0														
#2103	201402	小鼠人	2	60.30338 150.5092 47.31429		206.1951	FALSE	15|16|17	20001		0														
2104	201402	小鼠人	2	57.5491 150.5092 48.22005		201.3156	FALSE	15|16|17	20001		0														
2105	201401	瘟疫鼠人	2	58.31971 150.5092 51.11793		208.1768	FALSE	15|16|17	20001		0														
2106	201402	小鼠人	2	62.3809 150.5092 47.68438		215.022	FALSE	15|16|17	20001		0														
#2107	201402	小鼠人	2	60.47342 150.5092 51.27531		218.72	FALSE	15|16|17	20001		0														
2108	201402	小鼠人	2	63.09072 150.5092 49.19534		206.1951	FALSE	15|16|17	20001		0														
#2109	201401	瘟疫鼠人	2	58.59485 150.5092 47.06433		201.3156	FALSE	15|16|17	20001		0														
2201	201402	小鼠人	2	53.01088 150.5092 39.09495		215.022	FALSE	15|16|17	20001		0														
#2202	201402	小鼠人	2	53.60939 150.5092 43.89349		218.72	FALSE	15|16|17	20001		0														
2203	201402	小鼠人	2	63.2853 150.5092 36.05769		206.1951	FALSE	15|16|17	20001		0														
2204	201401	瘟疫鼠人	2	64.55811 150.5092 39.77282		201.3156	FALSE	15|16|17	20001		0														
2205	201402	小鼠人	2	65.44363 150.5092 48.06956		208.1768	FALSE	15|16|17	20001		0														
#2206	201402	小鼠人	2	54.17121 150.5092 50.03259		215.022	FALSE	15|16|17	20001		0														
2207	201402	小鼠人	2	53.87871 150.5092 54.74284		218.72	FALSE	15|16|17	20001		0														
#2208	201402	小鼠人	2	57.75113 150.5067 57.59068		206.1951	FALSE	15|16|17	20001		0														
#2209	201402	小鼠人	2	62.31981 150.4977 59.42125		201.3156	FALSE	15|16|17	20001		0														
2210	201402	小鼠人	2	63.99022 150.5061 55.17467		215.022	FALSE	15|16|17	20001		0														
#C区																									
3001	201407	瘟疫鼠人BOSS	2	47.6634 150.5092 72.98822		145.1988	FALSE	15|16|17	20001		0														
#3002	201404	斧头布鲁夫精英怪	2	47.80616 150.5092 75.61674		135.1172	FALSE	15|16|17	20001		0														
