Id	LinkId	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1	3	19.22635 150.6017 13.71063		241.1923863	FALSE		0																
20002	2	3	19.22635 150.6017 13.71063		261.7747538	FALSE		0																
#A区																								
1001	206315	2	27.62215 150.5092 20.01848		305.5262994	FALSE	15|16	1		0														
1002	206302	2	29.00184 150.5092 21.69799		217.9401054	FALSE	15|16	1		0														
1003	206302	2	29.2281 150.5092 18.85205		355.2004433	FALSE	15|16	1		0														
1004	206302	2	30.94545 150.5092 20.62907		332.7475381	FALSE	15|16	1		0														
1005	206302	2	27.462 150.5092 22.42593		245.1515746	FALSE	15|16	1		0														
1006	206302	2	31.09383 150.5092 18.3946		19.54226469	FALSE	15|16	1		0														
1101	206314	2	22.55479 150.5092 23.32992		94.88284108	FALSE	15|16	1		0														
1102	206301	2	24.75533 150.5092 23.86527		150.0126963	FALSE	15|16	1		0														
1103	206301	2	26.49696 150.5092 24.58381		285.7450087	FALSE	15|16	1		0														
1104	206301	2	21.97103 150.5092 25.74138		45.57175859	FALSE	15|16	1		0														
1105	206301	2	24.02265 150.5092 25.95709		301.7580036	FALSE	15|16	1		0														
1106	206301	2	25.6273 150.5092 26.38582		184.419552	FALSE	15|16	1		0														
1201	206315	2	36.7669 150.5348 22.7396		18.52303277	FALSE	15|16	1		0														
1202	206302	2	37.28362 150.5287 20.83181		217.8945078	FALSE	15|16	1		0														
1203	206302	2	38.44828 150.5194 18.06688		134.0881426	FALSE	15|16	1		0														
1204	206302	2	39.61281 150.5323 23.40821		48.39495609	FALSE	15|16	1		0														
1205	206302	2	39.89809 150.5302 21.97789		308.4981369	FALSE	15|16	1		0														
1206	206302	2	39.97791 150.5245 20.12302		260.7602256	FALSE	15|16	1		0														
#B区																								
2001	206311	2	58.99946 150.5092 36.19846		315.108226	FALSE	15|16	1		0														
2002	206312	2	57.28957 150.5092 42.45032		274.7741684	FALSE	15|16	1		0														
2101	206302	2	54.21854 150.5092 33.3503		151.7106526	FALSE	15|16	1		0														
2102	206302	2	55.38279 150.4937 32.57389		134.8412273	FALSE	15|16	1		0														
2103	206302	2	56.52702 150.4732 31.80058		180.6167708	FALSE	15|16	1		0														
2104	206302	2	57.55368 150.4477 30.93252		189.660683	FALSE	15|16	1		0														
2105	206302	2	53.61932 150.4672 32.33854		153.7332451	FALSE	15|16	1		0														
2106	206302	2	54.97994 150.4584 31.08868		356.8890583	FALSE	15|16	1		0														
2107	206302	2	55.8809 150.4545 30.33094		156.5272692	FALSE	15|16	1		0														
2201	206301	2	57.53753 150.5092 51.25652		308.7704045	FALSE	15|16	1		0														
2202	206301	2	59.25305 150.5092 51.41001		350.9769857	FALSE	15|16	1		0														
2203	206301	2	60.91201 150.5092 51.94281		287.5248568	FALSE	15|16	1		0														
2204	206301	2	55.80563 150.5073 54.19497		286.764202	FALSE	15|16	1		0														
2205	206301	2	58.17812 150.5066 54.61145		128.7075847	FALSE	15|16	1		0														
2206	206301	2	59.66917 150.5063 54.82014		153.9171211	FALSE	15|16	1		0														
2207	206301	2	61.46133 150.5058 55.15271		319.6677481	FALSE	15|16	1		0														
#C区																								
3001	206321	2	48.65543 150.5092 72.60749		38.28489498	FALSE	15|16	1		0														
3002	206313	2	45.03365 150.5092 73.33766		212.5665962	FALSE	15|16	1		0														
3003	206313	2	48.64497 150.5092 76.76476		155.1030918	FALSE	15|16	1		0														
3101	206302	2	45.57409 150.5092 67.16141		281.7079027	FALSE	15|16	1		0														
3102	206302	2	47.82711 150.5092 67.02289		10.75452178	FALSE	15|16	1		0														
3103	206302	2	49.45029 150.5092 66.8251		227.007794	FALSE	15|16	1		0														
3104	206302	2	47.08108 150.5092 65.78117		246.9798342	FALSE	15|16	1		0														
3105	206302	2	48.63324 150.5092 65.6603		257.0811889	FALSE	15|16	1		0														
3201	206301	2	44.96241 150.5092 80.46088		157.5709023	FALSE	15|16	1		0														
3202	206301	2	47.33456 150.5092 79.73536		188.5435978	FALSE	15|16	1		0														
3203	206301	2	49.75097 150.5092 79.14783		142.1437865	FALSE	15|16	1		0														
3204	206301	2	45.12395 150.5092 83.34933		232.6265302	FALSE	15|16	1		0														
3205	206301	2	47.88002 150.5092 82.81816		222.984812	FALSE	15|16	1		0														
