Id	LinkId	Desc	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1		3	78.91411 150.5092 81.53349		229.5283	FALSE		0																
20002	2		3	78.91411 150.5092 81.53349		229.5283	FALSE		0																
#A区																									
1001	105708	壮汉加农炮	2	53.37371 150.5092 51.63498		0	FALSE	15|16|17	20002		1		75.623 150.5092 72.71955												
1002	105708	壮汉加农炮	2	35.36856 150.5092 53.86546		0	FALSE	15|16|17	20002		1		51.54176 150.5092 72.5322												
1003	105703	托赖辟玛弩箭兵	2	71.65081 150.5092 61.63193		136.5293	FALSE	15|16|17	20002		0														
1004	105703	托赖辟玛弩箭兵	2	69.53368 150.5092 59.59993		120.9872	FALSE	15|16|17	20002		0														
1005	105702	托赖辟玛长矛兵	2	69.14317 150.5092 64.19293		317.9453	FALSE	15|16|17	20001		0														
1006	105702	托赖辟玛长矛兵	2	67.27486 150.5092 61.911		332.2568	FALSE	15|16|17	20001		0														
1007	105701	托赖辟玛剑盾兵	2	58.04174 150.5092 61.68907		53.15107	FALSE	15|16|17	20001		0														
1008	105701	托赖辟玛剑盾兵	2	55.80935 150.5092 64.25298		63.44899	FALSE	15|16|17	20001		0														
1009	105701	托赖辟玛剑盾兵	2	53.60131 150.5092 66.70397		65.80563	FALSE	15|16|17	20001		0														
1010	105702	托赖辟玛长矛兵	2	55.26569 150.5092 58.89941		48.60974	FALSE	15|16|17	20001		0														
1011	105707	壮汉大锤	2	52.7298 150.5092 62.05577		59.48293	FALSE	15|16|17	20003		0														
1012	105702	托赖辟玛长矛兵	2	50.36221 150.5092 64.65076		56.11927	FALSE	15|16|17	20001		0														
1013	105703	托赖辟玛弩箭兵	2	43.21478 150.5092 53.33821		50.92629	FALSE	15|16|17	20002		0														
1014	105703	托赖辟玛弩箭兵	2	40.52103 150.5092 55.90023		65.25864	FALSE	15|16|17	20002		0														
1015	105703	托赖辟玛弩箭兵	2	39.03646 150.5092 49.45347		50.81972	FALSE	15|16|17	20002		0														
1016	105703	托赖辟玛弩箭兵	2	36.19262 150.5092 52.34307		50.65574	FALSE	15|16|17	20002		0														
#B区																									
2001	105706	圣卫军飞轮兵	2	21.35844 156.1068 33.79333		314.5196	FALSE	15|16|17	20001		0														
2002	105705	圣卫军长矛兵	2	26.94356 156.1079 29.62703		32.16188	FALSE	15|16|17	20001		0														
2003	105705	圣卫军长矛兵	2	29.21699 156.1079 27.6123		55.46812	FALSE	15|16|17	20001		0														
2004	105705	圣卫军长矛兵	2	31.18406 156.1081 26.02306		46.15334	FALSE	15|16|17	20001		0														
2005	105705	圣卫军长矛兵	2	33.25515 156.1077 23.98547		54.91931	FALSE	15|16|17	20001		0														
2006	105706	圣卫军飞轮兵	2	21.3624 156.0919 24.65037		312.0562	FALSE	15|16|17	20001		0														
2007	105706	圣卫军飞轮兵	2	22.24779 156.086 20.23136		229.2966	FALSE	15|16|17	20001		0														
2008	105706	圣卫军飞轮兵	2	24.39632 156.0864 18.59607		226.4553	FALSE	15|16|17	20001		0														
2009	105706	圣卫军飞轮兵	2	31.48125 156.0948 17.61622		313.0213	FALSE	15|16|17	20001		0														
2010	105706	圣卫军飞轮兵	2	28.60418 156.0861 14.76092		223.1371	FALSE	15|16|17	20001		0														
2011	105704	圣卫军剑盾兵	2	30.6843 156.0845 11.94149		229.6744	FALSE	15|16|17	20001		0														
2012	105708	壮汉加农炮	2	34.27571 156.0941 14.72146		315.9828	FALSE	15|16|17	20001		0														
2013	105707	壮汉大锤	2	53.28599 156.0893 28.98401		310.5173	FALSE	15|16|17	20003		0														
2014	105705	圣卫军长矛兵	2	56.42208 156.0873 25.03984		238.3002	FALSE	15|16|17	20001		0														
2015	105705	圣卫军长矛兵	2	60.17811 156.0991 28.98899		311.6207	FALSE	15|16|17	20001		0														
2016	105705	圣卫军长矛兵	2	57.15973 156.101 32.82864		314.8921	FALSE	15|16|17	20001		0														
#C区																									
3001	105709	朱洛夫	2	76.77746 158.9508 14.53234		317.8716	FALSE	15|16|17	20005		0				300052										
3002	105703	托赖辟玛弩箭兵	2	81.70041 158.9508 14.9745		319.3785	FALSE	15|16|17	20002		0														
3003	105703	托赖辟玛弩箭兵	2	80.12659 158.9508 12.70207		319.3785	FALSE	15|16|17	20002		0														
3004	105703	托赖辟玛弩箭兵	2	78.46127 158.9508 10.95075		317.8716	FALSE	15|16|17	20001		0														
3005	105703	托赖辟玛弩箭兵	2	76.58055 158.9508 9.133265		319.3785	FALSE	15|16|17	20002		0														
3006	105706	圣卫军飞轮兵	2	76.55527 158.9508 19.87213		317.8716	FALSE	15|16|17	20001		0														
3007	105706	圣卫军飞轮兵	2	74.97513 158.9508 18.2435		319.3785	FALSE	15|16|17	20001		0														
3008	105706	圣卫军飞轮兵	2	73.24992 158.9508 16.19073		317.8716	FALSE	15|16|17	20001		0														
3009	105706	圣卫军飞轮兵	2	72.11192 158.9508 14.33474		319.3785	FALSE	15|16|17	20001		0														
3010	202703	托赖辟玛弩箭兵	2	76.47821 158.9508 30.17784		176.061	FALSE	15|16|17	20002		0														
3011	202703	托赖辟玛弩箭兵	2	79.71501 158.9508 30.90356		185.6867	FALSE	15|16|17	20002		0														
3012	105708	壮汉加农炮	2	78.44629 158.9508 28.5377		176.5241	FALSE	15|16|17	20002		0														
3013	105707	壮汉大锤	2	61.3572 158.9508 13.18065		103.3934	FALSE	15|16|17	20003		0														
3014	202703	托赖辟玛弩箭兵	2	59.25286 158.9508 14.24627		88.76171	FALSE	15|16|17	20002		0														
3015	202703	托赖辟玛弩箭兵	2	58.96805 158.9508 12.0385		90.16271	FALSE	15|16|17	20002		0														
